playername,teamname,position,patch,year,date,golddiffat15,xpdiffat15,csdiffat15,goldat15,xpat15,csat15,kills,deaths,assists,teamkills,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,visionscore,vspm,wardsplaced,wardskilled,wpm,wcpm,controlwardsbought,earnedgold,earned gpm,earnedgoldshare,cspm,damagetotowers,firstbloodkill,firstbloodassist,firstbloodvictim,league,datacompleteness,gamelength,result
PerfecT,KT Rolster,top,14.01,2024,2024-01-18 11:54:26,314.0,742.0,4.0,5674.0,8306.0,140.0,4,1,7,27,521.4079,0.166727,837.3979,1670.044,25,0.9428,10,4,0.3771,0.1508,4,7474,281.8605,0.18293,7.8064,4471.0,0.0,0.0,0.0,LCK,complete,1591,1
Pyosik,KT Rolster,jng,14.01,2024,2024-01-18 11:54:26,-268.0,316.0,-2.0,5272.0,6202.0,106.0,5,1,14,27,627.115,0.200528,1331.2005,951.4016,41,1.5462,10,8,0.3771,0.3017,8,8302,313.0861,0.203197,7.0145,3321.0,0.0,0.0,0.0,LCK,complete,1591,1
Bdd,KT Rolster,mid,14.01,2024,2024-01-18 11:54:26,81.0,16.0,-11.0,5362.0,7694.0,133.0,7,3,9,27,603.017,0.192823,463.369,333.5638,29,1.0937,11,4,0.4148,0.1508,9,8435,318.1018,0.206452,7.8441,4984.0,0.0,0.0,0.0,LCK,complete,1591,1
Deft,KT Rolster,bot,14.01,2024,2024-01-18 11:54:26,781.0,372.0,22.0,6113.0,5727.0,138.0,7,3,9,27,690.5468,0.220811,470.5343,255.5751,36,1.3576,20,8,0.7542,0.3017,1,10285,387.8693,0.251733,9.1263,9794.0,0.0,0.0,1.0,LCK,complete,1591,1
BeryL,KT Rolster,sup,14.01,2024,2024-01-18 11:54:26,634.0,1282.0,1.0,4600.0,4702.0,17.0,4,1,21,27,685.2294,0.219111,360.1886,146.7002,91,3.4318,42,16,1.5839,0.6034,14,6361,239.8869,0.155688,1.6216,2341.0,0.0,0.0,0.0,LCK,complete,1591,1
Doran,Hanwha Life Esports,top,14.01,2024,2024-01-19 08:09:40,-284.0,-43.0,-18.0,4889.0,7339.0,121.0,2,2,5,8,273.6186,0.157594,727.1134,1685.6289,32,0.9897,10,5,0.3093,0.1546,5,8826,272.9691,0.221882,7.5155,3491.0,0.0,0.0,0.0,LCK,complete,1940,1
Peanut,Hanwha Life Esports,jng,14.01,2024,2024-01-19 08:09:40,-143.0,-67.0,5.0,4456.0,5113.0,101.0,0,1,7,8,117.9278,0.0679219,600.3711,1193.3505,55,1.701,9,15,0.2784,0.4639,9,5747,177.7423,0.144475,5.8144,3585.0,0.0,0.0,0.0,LCK,complete,1940,1
Zeka,Hanwha Life Esports,mid,14.01,2024,2024-01-19 08:09:40,65.0,249.0,12.0,5547.0,7934.0,155.0,0,1,4,8,427.8866,0.246446,734.6598,884.2268,48,1.4845,20,4,0.6186,0.1237,9,9085,280.9794,0.228393,10.1134,6597.0,0.0,0.0,0.0,LCK,complete,1940,1
Viper,Hanwha Life Esports,bot,14.01,2024,2024-01-19 08:09:40,-447.0,-152.0,-3.0,5260.0,4791.0,129.0,5,2,1,8,703.9175,0.405429,481.4845,300.5258,56,1.732,13,18,0.4021,0.5567,3,11470,354.7423,0.288353,10.1443,6897.0,0.0,0.0,1.0,LCK,complete,1940,1
Delight,Hanwha Life Esports,sup,14.01,2024,2024-01-19 08:09:40,267.0,-241.0,19.0,3991.0,3937.0,39.0,1,1,7,8,212.8763,0.122609,225.5258,128.0103,86,2.6598,44,9,1.3608,0.2784,9,4650,143.8144,0.116897,1.5155,1937.0,0.0,0.0,0.0,LCK,complete,1940,1
Rascal,DRX,top,14.01,2024,2024-01-19 08:09:40,284.0,43.0,18.0,5173.0,7382.0,139.0,1,2,3,7,422.6907,0.210236,519.3093,633.2165,39,1.2062,18,1,0.5567,0.0309,7,6746,208.6392,0.206477,7.5464,0.0,0.0,0.0,0.0,LCK,complete,1940,0
Sponge,DRX,jng,14.01,2024,2024-01-19 08:09:40,143.0,67.0,-5.0,4599.0,5180.0,96.0,1,2,5,7,265.3918,0.131999,778.2371,1104.9278,45,1.3918,10,12,0.3093,0.3711,11,5061,156.5258,0.154902,4.9175,0.0,0.0,1.0,0.0,LCK,complete,1940,0
SeTab,DRX,mid,14.01,2024,2024-01-19 08:09:40,-65.0,-249.0,-12.0,5482.0,7685.0,143.0,2,2,1,7,665.1649,0.330836,533.1959,463.4536,26,0.8041,6,9,0.1856,0.2784,4,9292,287.3814,0.284405,9.866,6051.0,0.0,0.0,0.0,LCK,complete,1940,0
Teddy,DRX,bot,14.01,2024,2024-01-19 08:09:40,447.0,152.0,3.0,5707.0,4943.0,132.0,3,2,3,7,523.2371,0.260245,478.5464,549.9897,46,1.4227,14,12,0.433,0.3711,4,8498,262.8247,0.260102,9.1856,4272.0,1.0,0.0,0.0,LCK,complete,1940,0
Pleata,DRX,sup,14.01,2024,2024-01-19 08:09:40,-267.0,241.0,-19.0,3724.0,4178.0,20.0,0,0,7,7,134.0722,0.0666841,169.1134,115.6082,86,2.6598,43,9,1.3299,0.2784,12,3075,95.1031,0.094114,0.8041,68.0,0.0,1.0,0.0,LCK,complete,1940,0
Doran,Hanwha Life Esports,top,14.01,2024,2024-01-19 09:02:32,289.0,322.0,7.0,5162.0,7871.0,137.0,1,0,2,11,392.7194,0.200264,617.3094,434.2446,18,0.777,10,2,0.4317,0.0863,3,5754,248.3741,0.177641,8.7626,1705.0,0.0,0.0,0.0,LCK,complete,1390,1
Peanut,Hanwha Life Esports,jng,14.01,2024,2024-01-19 09:02:32,742.0,318.0,11.0,5030.0,5465.0,101.0,0,0,9,11,292.705,0.149263,990.0863,1210.0144,26,1.1223,5,6,0.2158,0.259,4,5474,236.2878,0.168997,6.7338,2748.0,0.0,0.0,0.0,LCK,complete,1390,1
Zeka,Hanwha Life Esports,mid,14.01,2024,2024-01-19 09:02:32,2044.0,2022.0,33.0,6974.0,8952.0,160.0,5,0,2,11,812.5036,0.41433,502.8345,337.8129,26,1.1223,9,3,0.3885,0.1295,5,8925,385.2518,0.275542,10.0144,12311.0,1.0,0.0,0.0,LCK,complete,1390,1
Viper,Hanwha Life Esports,bot,14.01,2024,2024-01-19 09:02:32,383.0,-248.0,-13.0,5684.0,4879.0,126.0,4,1,3,11,308.6331,0.157385,560.8058,237.7986,46,1.9856,21,11,0.9065,0.4748,5,7714,332.9784,0.238154,8.2446,8689.0,0.0,0.0,0.0,LCK,complete,1390,1
Delight,Hanwha Life Esports,sup,14.01,2024,2024-01-19 09:02:32,224.0,196.0,1.0,4320.0,4530.0,28.0,1,0,7,11,154.446,0.0787585,200.7626,299.2662,73,3.1511,41,10,1.7698,0.4317,6,4524,195.2806,0.139667,1.5971,2207.0,0.0,0.0,0.0,LCK,complete,1390,1
Rascal,DRX,top,14.01,2024,2024-01-19 09:02:32,-289.0,-322.0,-7.0,4873.0,7549.0,130.0,0,1,0,1,365.223,0.216732,586.5755,490.9209,23,0.9928,7,5,0.3022,0.2158,2,4778,206.2446,0.231348,9.0216,0.0,0.0,0.0,0.0,LCK,complete,1390,0
Sponge,DRX,jng,14.01,2024,2024-01-19 09:02:32,-742.0,-318.0,-11.0,4288.0,5147.0,90.0,0,1,1,1,269.8273,0.160122,886.6187,838.1007,21,0.9065,5,7,0.2158,0.3022,6,3148,135.8849,0.152421,5.223,164.0,0.0,0.0,0.0,LCK,complete,1390,0
SeTab,DRX,mid,14.01,2024,2024-01-19 09:02:32,-2044.0,-2022.0,-33.0,4930.0,6930.0,127.0,0,4,0,1,238.2734,0.141397,502.8777,303.8849,16,0.6906,5,5,0.2158,0.2158,2,5073,218.9784,0.245632,8.2446,1486.0,0.0,0.0,1.0,LCK,complete,1390,0
Teddy,DRX,bot,14.01,2024,2024-01-19 09:02:32,-383.0,248.0,13.0,5301.0,5127.0,139.0,0,3,1,1,520.3165,0.308768,365.3957,169.6403,18,0.777,13,4,0.5612,0.1727,1,4855,209.5683,0.235077,8.6763,2486.0,0.0,0.0,0.0,LCK,complete,1390,0
Pleata,DRX,sup,14.01,2024,2024-01-19 09:02:32,-224.0,-196.0,-1.0,4096.0,4334.0,27.0,1,2,0,1,291.4964,0.172981,339.7122,198.3453,48,2.0719,30,10,1.295,0.4317,5,2799,120.8201,0.135522,1.8129,725.0,0.0,0.0,0.0,LCK,complete,1390,0
Zeus,T1,top,14.01,2024,2024-01-19 10:50:14,661.0,34.0,14.0,5535.0,8020.0,148.0,7,1,0,21,786.7481,0.251752,914.8843,1130.3213,34,1.3111,8,5,0.3085,0.1928,3,8833,340.6041,0.215187,10.4499,1817.0,0.0,0.0,0.0,LCK,complete,1556,1
Oner,T1,jng,14.01,2024,2024-01-19 10:50:14,393.0,-73.0,-7.0,4805.0,5048.0,91.0,3,1,10,21,215.9383,0.0690983,749.7686,1592.6607,47,1.8123,10,9,0.3856,0.347,8,6334,244.2416,0.154308,5.0129,1200.0,0.0,1.0,0.0,LCK,complete,1556,1
Faker,T1,mid,14.01,2024,2024-01-19 10:50:14,2106.0,1615.0,34.0,6770.0,8558.0,149.0,6,1,11,21,810.2314,0.259267,499.9743,562.9434,28,1.0797,11,6,0.4242,0.2314,5,9893,381.4781,0.24101,9.563,11241.0,1.0,0.0,0.0,LCK,complete,1556,1
Gumayusi,T1,bot,14.01,2024,2024-01-19 10:50:14,1487.0,607.0,-2.0,6434.0,5369.0,130.0,5,2,7,21,1134.9486,0.363173,633.2005,508.6889,68,2.6221,25,11,0.964,0.4242,2,10308,397.4807,0.25112,8.4447,9990.0,0.0,0.0,0.0,LCK,complete,1556,1
Keria,T1,sup,14.01,2024,2024-01-19 10:50:14,1330.0,593.0,41.0,4787.0,4929.0,62.0,0,0,14,21,177.2237,0.0567099,440.1285,257.4679,65,2.5064,33,3,1.2725,0.1157,9,5680,219.0231,0.138376,3.0848,3127.0,0.0,0.0,0.0,LCK,complete,1556,1
DuDu,DN SOOPers,top,14.01,2024,2024-01-19 10:50:14,-661.0,-34.0,-14.0,4874.0,7986.0,134.0,0,3,3,5,402.5321,0.193709,947.5835,689.9229,22,0.8483,9,3,0.347,0.1157,6,5411,208.6504,0.229844,9.0617,0.0,0.0,0.0,0.0,LCK,complete,1556,0
Cuzz,DN SOOPers,jng,14.01,2024,2024-01-19 10:50:14,-393.0,73.0,7.0,4412.0,5121.0,98.0,1,4,3,5,305.3985,0.146966,1062.4936,1478.0206,31,1.1954,7,5,0.2699,0.1928,6,4445,171.401,0.188812,5.3985,287.0,0.0,0.0,0.0,LCK,complete,1556,0
BuLLDoG,DN SOOPers,mid,14.01,2024,2024-01-19 10:50:14,-2106.0,-1615.0,-34.0,4664.0,6943.0,115.0,2,7,2,5,669.3316,0.322101,733.7275,368.7918,25,0.964,14,1,0.5398,0.0386,8,5779,222.8406,0.245475,7.018,2587.0,0.0,0.0,1.0,LCK,complete,1556,0
Taeyoon,DN SOOPers,bot,14.01,2024,2024-01-19 10:50:14,-1487.0,-607.0,2.0,4947.0,4762.0,132.0,1,5,1,5,563.599,0.271219,615.4242,506.4524,28,1.0797,11,10,0.4242,0.3856,5,5323,205.2571,0.226106,8.5604,0.0,0.0,0.0,0.0,LCK,complete,1556,0
Andil,DN SOOPers,sup,14.01,2024,2024-01-19 10:50:14,-1330.0,-593.0,-41.0,3457.0,4336.0,21.0,1,2,3,5,137.1594,0.0660048,540.9254,289.2031,55,2.1208,33,5,1.2725,0.1928,7,2584,99.6401,0.109764,0.964,0.0,0.0,0.0,0.0,LCK,complete,1556,0
Zeus,T1,top,14.01,2024,2024-01-19 11:37:08,443.0,1104.0,14.0,5489.0,8602.0,141.0,1,0,8,17,332.6526,0.131225,743.873,966.0523,21,0.7846,10,1,0.3736,0.0374,5,6389,238.6924,0.179906,8.6301,1385.0,0.0,1.0,0.0,LCK,complete,1606,1
Oner,T1,jng,14.01,2024,2024-01-19 11:37:08,-757.0,-410.0,-14.0,5034.0,5501.0,95.0,1,2,11,17,346.2142,0.136575,930.3362,1191.1831,33,1.2329,9,7,0.3362,0.2615,6,5681,212.2416,0.15997,5.604,3871.0,1.0,0.0,0.0,LCK,complete,1606,1
Faker,T1,mid,14.01,2024,2024-01-19 11:37:08,130.0,-409.0,-10.0,5875.0,7382.0,135.0,4,2,4,17,558.1569,0.220182,585.2802,419.7011,32,1.1955,14,3,0.523,0.1121,6,7794,291.1831,0.219468,8.406,2083.0,0.0,0.0,0.0,LCK,complete,1606,1
Gumayusi,T1,bot,14.01,2024,2024-01-19 11:37:08,-1392.0,-491.0,-24.0,5525.0,4965.0,117.0,10,5,1,17,888.3064,0.350419,569.7758,351.2204,49,1.8306,21,11,0.7846,0.411,2,10686,399.2279,0.300902,8.1071,4416.0,0.0,0.0,0.0,LCK,complete,1606,1
Keria,T1,sup,14.01,2024,2024-01-19 11:37:08,591.0,305.0,48.0,4773.0,4888.0,61.0,1,2,14,17,409.6513,0.161599,375.2802,176.1893,71,2.6526,38,7,1.4197,0.2615,11,4963,185.4172,0.139753,3.0635,1328.0,0.0,0.0,0.0,LCK,complete,1606,1
DuDu,DN SOOPers,top,14.01,2024,2024-01-19 11:37:08,-443.0,-1104.0,-14.0,5046.0,7498.0,127.0,2,3,2,11,688.3935,0.310327,592.9016,506.1519,31,1.1582,9,7,0.3362,0.2615,5,7321,273.5118,0.222131,8.4807,2403.0,0.0,0.0,1.0,LCK,complete,1606,0
Cuzz,DN SOOPers,jng,14.01,2024,2024-01-19 11:37:08,757.0,410.0,14.0,5791.0,5911.0,109.0,3,2,4,11,192.8518,0.0869375,813.3624,995.3798,50,1.868,8,14,0.2989,0.523,9,6350,237.2354,0.19267,7.1357,988.0,0.0,0.0,0.0,LCK,complete,1606,0
BuLLDoG,DN SOOPers,mid,14.01,2024,2024-01-19 11:37:08,-130.0,409.0,10.0,5745.0,7791.0,145.0,3,1,2,11,596.5255,0.268913,735.7659,407.3724,34,1.2702,7,9,0.2615,0.3362,4,8976,335.3425,0.272345,9.9377,7157.0,0.0,0.0,0.0,LCK,complete,1606,0
Taeyoon,DN SOOPers,bot,14.01,2024,2024-01-19 11:37:08,1392.0,491.0,24.0,6917.0,5456.0,141.0,3,6,3,11,626.6002,0.282471,659.7758,677.2976,42,1.5691,13,16,0.4857,0.5978,4,7363,275.0809,0.223405,8.5928,2616.0,0.0,0.0,0.0,LCK,complete,1606,0
Andil,DN SOOPers,sup,14.01,2024,2024-01-19 11:37:08,-591.0,-305.0,-48.0,4182.0,4583.0,13.0,0,5,7,11,113.9103,0.0513507,568.9166,302.5031,60,2.2416,28,5,1.0461,0.1868,8,2948,110.137,0.0894499,0.5604,327.0,0.0,0.0,0.0,LCK,complete,1606,0
Morgan,HANJIN BRION,top,14.01,2024,2024-01-20 06:07:32,-54.0,-248.0,15.0,5132.0,7439.0,144.0,1,3,0,1,426.0154,0.286872,681.5938,619.7044,32,1.2339,9,9,0.347,0.347,5,5553,214.126,0.24485,9.0231,0.0,0.0,0.0,0.0,LCK,complete,1556,0
GIDEON,HANJIN BRION,jng,14.01,2024,2024-01-20 06:07:32,-1871.0,-2392.0,-40.0,4543.0,5250.0,103.0,0,4,0,1,223.5347,0.150525,1180.0257,738.9332,39,1.5039,7,20,0.2699,0.7712,6,3830,147.6864,0.16888,6.401,0.0,0.0,0.0,1.0,LCK,complete,1556,0
Karis,HANJIN BRION,mid,14.01,2024,2024-01-20 06:07:32,-873.0,-488.0,-7.0,4977.0,7371.0,141.0,0,1,1,1,458.5604,0.308787,486.3239,313.3419,19,0.7326,4,6,0.1542,0.2314,2,5237,201.9409,0.230917,9.1774,0.0,0.0,0.0,0.0,LCK,complete,1556,0
Envyy,HANJIN BRION,bot,14.01,2024,2024-01-20 06:07:32,-46.0,-396.0,3.0,5371.0,6129.0,158.0,0,1,1,1,265.0643,0.17849,344.8072,239.1902,49,1.8895,24,16,0.9254,0.617,6,5750,221.7224,0.253537,10.1799,0.0,0.0,0.0,0.0,LCK,complete,1556,0
Effort,HANJIN BRION,sup,14.01,2024,2024-01-20 06:07:32,188.0,215.0,-7.0,3515.0,3088.0,15.0,0,3,1,1,111.8638,0.0753272,267.9563,128.2519,108,4.1645,51,21,1.9666,0.8098,19,2309,89.036,0.101816,1.1568,78.0,0.0,0.0,0.0,LCK,complete,1556,0
Clear,BNK FEARX,top,14.01,2024,2024-01-20 06:07:32,54.0,248.0,-15.0,5186.0,7687.0,129.0,3,0,6,12,473.7147,0.21481,637.6735,1339.0103,21,0.8098,7,3,0.2699,0.1157,6,8278,319.2031,0.223675,9.1774,1616.0,0.0,0.0,0.0,LCK,complete,1556,1
Willer,BNK FEARX,jng,14.01,2024,2024-01-20 06:07:32,1871.0,2392.0,40.0,6414.0,7642.0,143.0,4,0,6,12,626.3753,0.284036,858.6632,467.6607,76,2.9306,24,21,0.9254,0.8098,7,8175,315.2314,0.220892,9.3316,4054.0,1.0,0.0,0.0,LCK,complete,1556,1
Clozer,BNK FEARX,mid,14.01,2024,2024-01-20 06:07:32,873.0,488.0,7.0,5850.0,7859.0,148.0,2,0,8,12,691.5424,0.313586,620.2057,965.9769,36,1.3882,12,3,0.4627,0.1157,5,8623,332.5064,0.232997,10.6812,4081.0,0.0,1.0,0.0,LCK,complete,1556,1
Hena,BNK FEARX,bot,14.01,2024,2024-01-20 06:07:32,46.0,396.0,-3.0,5417.0,6525.0,155.0,3,0,4,12,306.671,0.139063,358.0334,160.4113,30,1.1568,12,12,0.4627,0.4627,5,8815,339.91,0.238184,11.0283,5852.0,0.0,1.0,0.0,LCK,complete,1556,1
Execute,BNK FEARX,sup,14.01,2024,2024-01-20 06:07:32,-188.0,-215.0,7.0,3327.0,2873.0,22.0,0,1,7,12,106.9666,0.048505,295.527,349.8201,110,4.2416,70,16,2.6992,0.617,15,3118,120.2314,0.0842523,1.1954,304.0,0.0,1.0,0.0,LCK,complete,1556,1
Clear,BNK FEARX,top,14.01,2024,2024-01-20 06:57:59,-462.0,-184.0,-10.0,4906.0,8072.0,141.0,1,0,13,18,690.4128,0.24545,723.1651,1926.9495,31,1.0665,11,12,0.3784,0.4128,6,7203,247.8096,0.180453,8.0849,2689.0,0.0,0.0,0.0,LCK,complete,1744,1
Willer,BNK FEARX,jng,14.01,2024,2024-01-20 06:57:59,180.0,547.0,14.0,5043.0,6107.0,122.0,9,0,8,18,430.906,0.153192,886.3073,695.5734,68,2.3394,12,30,0.4128,1.0321,10,8830,303.7844,0.221216,6.9495,2207.0,0.0,1.0,0.0,LCK,complete,1744,1
Clozer,BNK FEARX,mid,14.01,2024,2024-01-20 06:57:59,-127.0,-50.0,-1.0,5300.0,7785.0,148.0,4,1,7,18,728.0161,0.258819,457.9128,370.9748,43,1.4794,26,17,0.8945,0.5849,6,10843,373.039,0.271649,10.8716,8295.0,0.0,0.0,0.0,LCK,complete,1744,1
Hena,BNK FEARX,bot,14.01,2024,2024-01-20 06:57:59,868.0,82.0,19.0,5979.0,6278.0,157.0,4,1,13,18,821.6284,0.292099,221.0436,116.2844,58,1.9954,28,12,0.9633,0.4128,4,10058,346.0321,0.251981,9.7362,5022.0,1.0,0.0,0.0,LCK,complete,1744,1
Execute,BNK FEARX,sup,14.01,2024,2024-01-20 06:57:59,-394.0,168.0,-13.0,3424.0,3497.0,27.0,0,3,9,18,141.8807,0.0504403,343.0046,450.6193,69,2.3739,47,11,1.617,0.3784,17,2982,102.5917,0.0747012,1.0665,0.0,0.0,1.0,0.0,LCK,complete,1744,1
Morgan,HANJIN BRION,top,14.01,2024,2024-01-20 06:57:59,462.0,184.0,10.0,5368.0,8256.0,151.0,2,3,3,5,524.9312,0.331825,1230.5849,969.3234,25,0.8601,8,5,0.2752,0.172,5,6255,215.195,0.229965,8.3601,0.0,0.0,0.0,0.0,LCK,complete,1744,0
GIDEON,HANJIN BRION,jng,14.01,2024,2024-01-20 06:57:59,-180.0,-547.0,-14.0,4863.0,5560.0,108.0,0,4,4,5,145.6995,0.0921013,958.6927,927.7294,33,1.1353,15,8,0.5161,0.2752,9,4318,148.555,0.158747,5.539,1457.0,0.0,0.0,0.0,LCK,complete,1744,0
Karis,HANJIN BRION,mid,14.01,2024,2024-01-20 06:57:59,127.0,50.0,1.0,5427.0,7835.0,149.0,3,4,2,5,401.078,0.253534,481.1009,294.5986,26,0.8945,10,7,0.344,0.2408,5,7539,259.3693,0.277174,8.3601,2187.0,0.0,0.0,0.0,LCK,complete,1744,0
Envyy,HANJIN BRION,bot,14.01,2024,2024-01-20 06:57:59,-868.0,-82.0,-19.0,5111.0,6196.0,138.0,0,4,3,5,389.7936,0.246401,592.6032,274.6101,21,0.7225,10,6,0.344,0.2064,2,5775,198.6812,0.212317,8.5321,1382.0,0.0,0.0,1.0,LCK,complete,1744,0
Effort,HANJIN BRION,sup,14.01,2024,2024-01-20 06:57:59,394.0,-168.0,13.0,3818.0,3329.0,40.0,0,3,5,5,120.4472,0.0761385,377.0642,252.6606,190,6.5367,97,48,3.3372,1.6514,22,3313,113.9794,0.121796,2.3394,0.0,0.0,0.0,0.0,LCK,complete,1744,0
DnDn,Nongshim RedForce,top,14.01,2024,2024-01-20 08:36:07,-3247.0,-2156.0,-66.0,3659.0,5858.0,79.0,0,5,0,4,150.7466,0.0868807,773.7588,1018.2387,28,1.0721,14,3,0.5361,0.1149,9,3949,151.2061,0.173902,6.471,1602.0,0.0,0.0,1.0,LCK,complete,1567,0
Sylvie,Nongshim RedForce,jng,14.01,2024,2024-01-20 08:36:07,240.0,453.0,-8.0,4916.0,5254.0,88.0,1,3,3,4,261.7486,0.150855,1125.1819,707.4793,29,1.1104,8,5,0.3063,0.1914,9,4263,163.2291,0.18773,5.0925,1862.0,0.0,0.0,0.0,LCK,complete,1567,0
Callme,Nongshim RedForce,mid,14.01,2024,2024-01-20 08:36:07,57.0,677.0,8.0,5438.0,8178.0,147.0,1,2,0,4,446.2285,0.257178,505.2712,293.2993,27,1.0338,15,5,0.5743,0.1914,6,5655,216.5284,0.249034,8.7683,4224.0,0.0,0.0,0.0,LCK,complete,1567,0
Jiwoo,Nongshim RedForce,bot,14.01,2024,2024-01-20 08:36:07,697.0,991.0,14.0,5603.0,5521.0,127.0,2,3,1,4,650.1595,0.37471,640.0511,314.4352,29,1.1104,10,9,0.3829,0.3446,5,6246,239.1576,0.275062,8.194,933.0,0.0,0.0,0.0,LCK,complete,1567,0
Peter,Nongshim RedForce,sup,14.01,2024,2024-01-20 08:36:07,-380.0,-29.0,-25.0,3856.0,3738.0,18.0,0,3,3,4,226.2157,0.130376,393.3886,148.2578,86,3.2929,40,13,1.5316,0.4978,9,2595,99.3618,0.114272,0.9955,0.0,0.0,0.0,0.0,LCK,complete,1567,0
Kiin,Gen.G,top,14.01,2024,2024-01-20 08:36:07,3247.0,2156.0,66.0,6906.0,8014.0,145.0,6,0,6,16,427.7728,0.156532,492.1378,414.0651,22,0.8424,8,4,0.3063,0.1532,2,9438,361.3784,0.25773,8.8066,13745.0,1.0,0.0,0.0,LCK,complete,1567,1
Canyon,Gen.G,jng,14.01,2024,2024-01-20 08:36:07,-240.0,-453.0,8.0,4676.0,4801.0,96.0,2,0,9,16,364.5565,0.1334,776.5539,1084.7862,37,1.4167,14,4,0.5361,0.1532,11,5914,226.4454,0.161495,5.552,1869.0,0.0,1.0,0.0,LCK,complete,1567,1
Chovy,Gen.G,mid,14.01,2024,2024-01-20 08:36:07,-57.0,-677.0,-8.0,5381.0,7501.0,139.0,1,1,11,16,892.4569,0.326571,446.1519,238.6216,45,1.723,14,11,0.5361,0.4212,6,8376,320.7147,0.228729,10.1468,6048.0,0.0,0.0,0.0,LCK,complete,1567,1
Peyz,Gen.G,bot,14.01,2024,2024-01-20 08:36:07,-697.0,-991.0,-14.0,4906.0,4530.0,113.0,7,3,6,16,868.0664,0.317646,562.2846,510.5552,66,2.5271,25,15,0.9572,0.5743,3,8307,318.0728,0.226844,7.7345,6493.0,0.0,0.0,0.0,LCK,complete,1567,1
Lehends,Gen.G,sup,14.01,2024,2024-01-20 08:36:07,380.0,29.0,25.0,4236.0,3767.0,43.0,0,0,12,16,179.9617,0.0658522,417.09,272.4314,75,2.8717,39,10,1.4933,0.3829,10,4585,175.5584,0.125202,1.8762,2446.0,0.0,0.0,0.0,LCK,complete,1567,1
Kiin,Gen.G,top,14.01,2024,2024-01-20 09:22:51,182.0,122.0,19.0,5537.0,8063.0,149.0,3,1,2,17,575.7751,0.231209,703.7779,725.4074,21,0.9084,8,5,0.3461,0.2163,2,6902,298.5725,0.209145,10.2956,3948.0,0.0,0.0,0.0,LCK,complete,1387,1
Canyon,Gen.G,jng,14.01,2024,2024-01-20 09:22:51,441.0,308.0,-1.0,4945.0,5175.0,80.0,2,2,14,17,254.7513,0.102298,632.9632,1298.5004,30,1.2978,11,3,0.4758,0.1298,8,5115,221.2689,0.154995,4.845,350.0,1.0,0.0,0.0,LCK,complete,1387,1
Chovy,Gen.G,mid,14.01,2024,2024-01-20 09:22:51,-1452.0,90.0,16.0,5921.0,7588.0,147.0,4,0,5,17,673.4968,0.27045,388.8969,231.6078,43,1.8601,12,9,0.5191,0.3893,6,8055,348.4499,0.244084,10.5552,5016.0,0.0,0.0,0.0,LCK,complete,1387,1
Peyz,Gen.G,bot,14.01,2024,2024-01-20 09:22:51,999.0,908.0,24.0,5887.0,5880.0,146.0,7,2,4,17,872.1846,0.350235,431.8529,325.6957,62,2.682,26,12,1.1247,0.5191,2,8275,357.9668,0.250751,8.8248,6603.0,0.0,1.0,0.0,LCK,complete,1387,1
Lehends,Gen.G,sup,14.01,2024,2024-01-20 09:22:51,1033.0,581.0,33.0,4821.0,4386.0,52.0,1,1,14,17,114.0735,0.0458075,376.049,239.8702,67,2.8983,36,6,1.5573,0.2596,11,4654,201.3266,0.141025,2.4225,1280.0,0.0,1.0,0.0,LCK,complete,1387,1
DnDn,Nongshim RedForce,top,14.01,2024,2024-01-20 09:22:51,-182.0,-122.0,-19.0,5355.0,7941.0,130.0,1,4,0,6,461.7448,0.262984,921.7159,1334.7513,21,0.9084,11,1,0.4758,0.0433,4,4638,200.6345,0.204443,8.0029,0.0,0.0,0.0,0.0,LCK,complete,1387,0
Sylvie,Nongshim RedForce,jng,14.01,2024,2024-01-20 09:22:51,-441.0,-308.0,1.0,4504.0,4867.0,81.0,0,5,4,6,328.7239,0.187223,893.987,725.0613,26,1.1247,7,6,0.3028,0.2596,6,3205,138.6446,0.141276,4.672,0.0,0.0,0.0,1.0,LCK,complete,1387,0
Callme,Nongshim RedForce,mid,14.01,2024,2024-01-20 09:22:51,1452.0,-90.0,-16.0,7373.0,7498.0,131.0,5,3,0,6,430.4686,0.245171,581.788,476.5826,20,0.8652,8,4,0.3461,0.173,3,8349,361.168,0.368027,9.6467,8764.0,0.0,0.0,0.0,LCK,complete,1387,0
Jiwoo,Nongshim RedForce,bot,14.01,2024,2024-01-20 09:22:51,-999.0,-908.0,-24.0,4888.0,4972.0,122.0,0,4,3,6,346.5032,0.197349,456.2509,451.2761,26,1.1247,8,5,0.3461,0.2163,4,4160,179.9567,0.183373,7.7001,0.0,0.0,0.0,0.0,LCK,complete,1387,0
Peter,Nongshim RedForce,sup,14.01,2024,2024-01-20 09:22:51,-1033.0,-581.0,-33.0,3788.0,3805.0,19.0,0,1,4,6,188.349,0.107273,334.088,171.5213,66,2.8551,35,8,1.5141,0.3461,10,2334,100.9661,0.102881,1.0815,0.0,0.0,0.0,0.0,LCK,complete,1387,0
Doran,Hanwha Life Esports,top,14.01,2024,2024-01-21 06:09:52,-22.0,143.0,7.0,4985.0,7549.0,130.0,4,1,6,16,645.7772,0.285204,924.0715,978.0743,43,1.1829,11,11,0.3026,0.3026,7,11396,313.5076,0.234336,8.8308,5526.0,0.0,0.0,0.0,LCK,complete,2181,1
