playername,teamname,position,patch,year,date,golddiffat15,xpdiffat15,csdiffat15,goldat15,xpat15,csat15,kills,deaths,assists,teamkills,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,visionscore,vspm,wardsplaced,wardskilled,wpm,wcpm,controlwardsbought,earnedgold,earned gpm,earnedgoldshare,cspm,damagetotowers,firstbloodkill,firstbloodassist,firstbloodvictim,league,datacompleteness,gamelength,result
Chovy,Gen.G,mid,15.17,2025,2025-09-13 07:02:38,609.0,718.0,24.0,5529.0,7609.0,146.0,3,3,3,18,634.6194,0.211209,641.1851,430.2768,65,1.6869,22,17,0.5709,0.4412,7,11720,304.1522,0.240228,10.199,2735.0,0.0,0.0,0.0,LCK,complete,2312,1
Ruler,Gen.G,bot,15.17,2025,2025-09-13 07:02:38,448.0,14.0,29.0,5291.0,5174.0,130.0,4,2,7,18,723.1661,0.240679,473.9014,333.192,80,2.0761,17,24,0.4412,0.6228,7,12798,332.128,0.262324,10.3806,5914.0,1.0,0.0,0.0,LCK,complete,2312,1
Duro,Gen.G,sup,15.17,2025,2025-09-13 07:02:38,301.0,278.0,7.0,3673.0,3683.0,20.0,0,4,14,18,249.6021,0.0830706,591.6176,300.4412,148,3.8408,76,16,1.9723,0.4152,20,4234,109.8789,0.0867845,0.9083,252.0,0.0,1.0,0.0,LCK,complete,2312,1
PerfecT,KT Rolster,top,15.17,2025,2025-09-13 07:02:38,-1027.0,-801.0,-18.0,4479.0,6497.0,98.0,2,5,1,14,469.7491,0.183617,631.8426,975.1298,36,0.9343,13,6,0.3374,0.1557,8,7748,201.0727,0.187485,6.7734,1704.0,0.0,0.0,0.0,LCK,complete,2312,0
Cuzz,KT Rolster,jng,15.17,2025,2025-09-13 07:02:38,712.0,331.0,12.0,5657.0,6502.0,122.0,7,3,7,14,490.0433,0.19155,1502.2578,1238.3564,79,2.0502,14,28,0.3633,0.7266,11,9991,259.282,0.241761,6.5398,501.0,0.0,0.0,0.0,LCK,complete,2312,0
Bdd,KT Rolster,mid,15.17,2025,2025-09-13 07:02:38,-609.0,-718.0,-24.0,4920.0,6891.0,122.0,2,4,9,14,536.9896,0.209901,801.6696,484.6972,56,1.4533,22,8,0.5709,0.2076,12,9959,258.4516,0.240987,8.4343,1489.0,0.0,0.0,0.0,LCK,complete,2312,0
deokdam,KT Rolster,bot,15.17,2025,2025-09-13 07:02:38,-448.0,-14.0,-29.0,4843.0,5160.0,101.0,3,4,8,14,875.1125,0.342067,538.7543,400.173,22,0.5709,13,7,0.3374,0.1817,1,9543,247.6557,0.23092,8.2007,1305.0,0.0,0.0,1.0,LCK,complete,2312,0
Peter,KT Rolster,sup,15.17,2025,2025-09-13 07:02:38,-301.0,-278.0,-7.0,3372.0,3405.0,13.0,0,2,13,14,186.41,0.0728647,598.3131,487.0588,170,4.4118,93,22,2.4135,0.5709,26,4085,106.0121,0.0988472,0.9083,416.0,0.0,0.0,0.0,LCK,complete,2312,0
PerfecT,KT Rolster,top,15.17,2025,2025-09-13 08:03:50,409.0,297.0,15.0,4956.0,7422.0,134.0,0,4,2,6,374.7486,0.160691,1012.8695,1370.4317,48,1.4627,17,7,0.518,0.2133,8,5743,175.0025,0.179923,7.2829,0.0,0.0,0.0,0.0,LCK,complete,1969,0
Cuzz,KT Rolster,jng,15.17,2025,2025-09-13 08:03:50,-82.0,-528.0,3.0,4722.0,5441.0,106.0,0,4,4,6,285.9523,0.122615,1121.9604,1472.9406,39,1.1884,13,6,0.3961,0.1828,11,4738,144.3779,0.148435,5.3327,288.0,0.0,0.0,0.0,LCK,complete,1969,0
Bdd,KT Rolster,mid,15.17,2025,2025-09-13 08:03:50,-490.0,-321.0,-11.0,5113.0,7386.0,139.0,0,4,4,6,449.5886,0.192782,553.6516,338.2428,32,0.9751,19,7,0.579,0.2133,7,7608,231.8334,0.238355,9.1112,79.0,0.0,0.0,0.0,LCK,complete,1969,0
deokdam,KT Rolster,bot,15.17,2025,2025-09-13 08:03:50,669.0,-304.0,-11.0,5797.0,5788.0,137.0,6,3,0,6,1075.1854,0.461036,661.3713,339.0046,30,0.9142,12,9,0.3657,0.2743,1,10978,334.5251,0.343941,9.3245,909.0,1.0,0.0,0.0,LCK,complete,1969,0
Peter,KT Rolster,sup,15.17,2025,2025-09-13 08:03:50,227.0,-350.0,-4.0,3482.0,2991.0,14.0,0,6,4,6,146.6328,0.0628757,609.5074,541.4627,122,3.7176,66,18,2.0112,0.5485,20,2852,86.9071,0.0893449,0.8228,3185.0,0.0,1.0,0.0,LCK,complete,1969,0
Kiin,Gen.G,top,15.17,2025,2025-09-13 08:03:50,-409.0,-297.0,-15.0,4547.0,7125.0,119.0,4,2,5,21,548.5322,0.181647,750.838,757.7857,44,1.3408,11,16,0.3352,0.4876,5,8281,252.3413,0.172707,7.6486,3513.0,0.0,0.0,0.0,LCK,complete,1969,1
Canyon,Gen.G,jng,15.17,2025,2025-09-13 08:03:50,82.0,528.0,-3.0,4804.0,5969.0,103.0,3,1,11,21,388.3393,0.128599,953.7532,1369.9746,48,1.4627,16,8,0.4876,0.2438,12,8841,269.4058,0.184387,6.6125,2975.0,0.0,0.0,0.0,LCK,complete,1969,1
Chovy,Gen.G,mid,15.17,2025,2025-09-13 08:03:50,490.0,321.0,11.0,5603.0,7707.0,150.0,4,0,14,21,766.5008,0.253827,845.3022,1212.646,47,1.4322,16,13,0.4876,0.3961,4,12443,379.1671,0.259513,10.6044,5438.0,0.0,0.0,0.0,LCK,complete,1969,1
Ruler,Gen.G,bot,15.17,2025,2025-09-13 08:03:50,-669.0,304.0,11.0,5128.0,6092.0,148.0,10,2,8,21,1127.2321,0.373283,478.2326,272.2092,58,1.7674,16,19,0.4876,0.579,6,14152,431.2443,0.295157,11.4881,5991.0,0.0,0.0,1.0,LCK,complete,1969,1
Duro,Gen.G,sup,15.17,2025,2025-09-13 08:03:50,-227.0,350.0,4.0,3255.0,3341.0,18.0,0,1,17,21,189.1722,0.0626444,494.4744,491.3357,142,4.3271,60,18,1.8283,0.5485,15,4231,128.9284,0.0882372,1.0056,189.0,0.0,0.0,0.0,LCK,complete,1969,1
PerfecT,KT Rolster,top,15.17,2025,2025-09-13 08:59:49,-113.0,-437.0,-7.0,4788.0,7331.0,130.0,0,1,11,21,414.7152,0.151266,991.7879,1074.2419,44,1.1569,14,14,0.3681,0.3681,9,8904,234.1104,0.194832,8.0193,6161.0,0.0,0.0,0.0,LCK,complete,2282,1
Cuzz,KT Rolster,jng,15.17,2025,2025-09-13 08:59:49,-383.0,-591.0,-14.0,4884.0,6093.0,115.0,3,2,12,21,387.8966,0.141484,1224.7415,1171.8931,52,1.3672,15,8,0.3944,0.2103,14,8800,231.376,0.192556,6.468,2233.0,0.0,0.0,0.0,LCK,complete,2282,1
Bdd,KT Rolster,mid,15.17,2025,2025-09-13 08:59:49,834.0,-140.0,-3.0,6299.0,7867.0,157.0,11,2,5,21,775.688,0.28293,481.6827,262.5329,59,1.5513,15,12,0.3944,0.3155,6,11603,305.0745,0.253889,7.546,1793.0,0.0,0.0,0.0,LCK,complete,2282,1
deokdam,KT Rolster,bot,15.17,2025,2025-09-13 08:59:49,278.0,1475.0,20.0,5390.0,6867.0,147.0,4,0,13,21,987.7914,0.360295,361.1569,196.7485,53,1.3935,23,13,0.6047,0.3418,9,11317,297.5548,0.247631,9.071,10041.0,0.0,0.0,0.0,LCK,complete,2282,1
Peter,KT Rolster,sup,15.17,2025,2025-09-13 08:59:49,415.0,929.0,5.0,3488.0,3889.0,19.0,3,3,10,21,175.5302,0.0640242,442.9798,688.3436,160,4.2068,95,17,2.4978,0.447,29,5077,133.4882,0.111093,0.894,518.0,0.0,0.0,1.0,LCK,complete,2282,1
Kiin,Gen.G,top,15.17,2025,2025-09-13 08:59:49,113.0,437.0,7.0,4901.0,7768.0,137.0,0,4,3,8,552.0684,0.258456,946.6696,1141.709,46,1.2095,12,15,0.3155,0.3944,6,6525,171.56,0.166548,7.2305,0.0,0.0,0.0,0.0,LCK,complete,2282,0
Canyon,Gen.G,jng,15.17,2025,2025-09-13 08:59:49,383.0,591.0,14.0,5267.0,6684.0,129.0,0,4,5,8,194.6713,0.0911374,1024.759,541.0254,47,1.2358,18,4,0.4733,0.1052,17,7470,196.4067,0.190668,7.0202,0.0,0.0,1.0,0.0,LCK,complete,2282,0
Chovy,Gen.G,mid,15.17,2025,2025-09-13 08:59:49,-834.0,140.0,3.0,5465.0,8007.0,160.0,0,6,4,8,567.1867,0.265534,532.4014,397.3357,62,1.6301,20,18,0.5259,0.4733,8,7519,197.695,0.191919,7.9404,1878.0,0.0,0.0,0.0,LCK,complete,2282,0
Ruler,Gen.G,bot,15.17,2025,2025-09-13 08:59:49,-278.0,-1475.0,-20.0,5112.0,5392.0,127.0,7,3,1,8,666.284,0.311928,591.4812,212.2086,61,1.6039,17,20,0.447,0.5259,6,13673,359.5004,0.348995,9.9649,331.0,1.0,0.0,0.0,LCK,complete,2282,0
Duro,Gen.G,sup,15.17,2025,2025-09-13 08:59:49,-415.0,-929.0,-5.0,3073.0,2960.0,14.0,1,4,6,8,155.8107,0.0729444,473.8738,207.1867,125,3.2866,65,11,1.709,0.2892,19,3991,104.9343,0.10187,0.5521,0.0,0.0,1.0,0.0,LCK,complete,2282,0
Kiin,Gen.G,top,15.17,2025,2025-09-13 10:01:01,67.0,785.0,16.0,5300.0,8015.0,151.0,4,6,4,10,750.2039,0.299032,587.0212,604.99,44,1.0556,11,8,0.2639,0.1919,5,9480,227.429,0.183953,7.2691,903.0,0.0,0.0,0.0,LCK,complete,2501,0
Canyon,Gen.G,jng,15.17,2025,2025-09-13 10:01:01,-24.0,117.0,4.0,4924.0,6497.0,123.0,0,6,5,10,212.0752,0.0845334,1247.0932,1525.3339,80,1.9192,29,10,0.6957,0.2399,15,7263,174.2423,0.140935,5.9496,0.0,0.0,0.0,0.0,LCK,complete,2501,0
Chovy,Gen.G,mid,15.17,2025,2025-09-13 10:01:01,914.0,-21.0,-6.0,6237.0,7995.0,156.0,1,2,5,10,679.4322,0.270823,653.7865,480.12,66,1.5834,19,22,0.4558,0.5278,4,15735,377.489,0.305323,9.4522,9317.0,0.0,0.0,0.0,LCK,complete,2501,0
Ruler,Gen.G,bot,15.17,2025,2025-09-13 10:01:01,793.0,255.0,29.0,5511.0,5470.0,154.0,5,5,4,10,735.114,0.293017,904.4862,564.6861,66,1.5834,17,16,0.4078,0.3838,6,14778,354.5302,0.286754,10.4598,2914.0,0.0,0.0,0.0,LCK,complete,2501,0
Duro,Gen.G,sup,15.17,2025,2025-09-13 10:01:01,392.0,176.0,-11.0,3587.0,4083.0,11.0,0,6,8,10,131.9472,0.0525943,584.0944,329.5562,162,3.8864,76,22,1.8233,0.5278,22,4279,102.6549,0.083035,0.7677,1218.0,0.0,0.0,1.0,LCK,complete,2501,0
PerfecT,KT Rolster,top,15.17,2025,2025-09-13 10:01:01,-67.0,-785.0,-16.0,5233.0,7230.0,135.0,1,1,13,25,372.547,0.130871,609.1643,558.9284,47,1.1275,20,9,0.4798,0.2159,12,11053,265.1659,0.20442,8.4206,11604.0,0.0,0.0,0.0,LCK,complete,2501,1
Cuzz,KT Rolster,jng,15.17,2025,2025-09-13 10:01:01,24.0,-117.0,-4.0,4948.0,6380.0,119.0,5,2,15,25,305.1579,0.107198,1054.0904,948.6285,60,1.4394,12,13,0.2879,0.3119,11,10409,249.7161,0.19251,6.3814,3546.0,0.0,1.0,0.0,LCK,complete,2501,1
Bdd,KT Rolster,mid,15.17,2025,2025-09-13 10:01:01,-914.0,21.0,6.0,5323.0,8016.0,162.0,9,2,13,25,868.7885,0.305194,456.3695,313.2187,46,1.1036,20,8,0.4798,0.1919,15,12850,308.2767,0.237654,7.8928,3311.0,1.0,0.0,0.0,LCK,complete,2501,1
deokdam,KT Rolster,bot,15.17,2025,2025-09-13 10:01:01,-793.0,-255.0,-29.0,4718.0,5215.0,125.0,9,0,14,25,1047.565,0.367996,678.5926,299.8561,42,1.0076,19,9,0.4558,0.2159,6,14547,348.9884,0.269038,9.3083,7163.0,0.0,1.0,0.0,LCK,complete,2501,1
Peter,KT Rolster,sup,15.17,2025,2025-09-13 10:01:01,-392.0,-176.0,11.0,3195.0,3907.0,22.0,1,5,21,25,252.619,0.0887417,488.1088,326.7973,138,3.3107,87,17,2.0872,0.4078,26,5211,125.014,0.0963785,0.9116,0.0,0.0,1.0,0.0,LCK,complete,2501,1
Zeus,Hanwha Life Esports,top,15.17,2025,2025-09-14 06:11:34,197.0,-515.0,-10.0,5162.0,7244.0,123.0,5,4,13,26,776.3779,0.193906,851.0599,534.1659,47,1.2995,23,9,0.6359,0.2488,10,10090,278.9862,0.215645,7.2719,3473.0,1.0,0.0,0.0,LCK,complete,2170,1
Peanut,Hanwha Life Esports,jng,15.17,2025,2025-09-14 06:11:34,94.0,92.0,4.0,4593.0,5643.0,105.0,6,1,15,26,690.4977,0.172457,1067.8894,2192.5714,62,1.7143,12,13,0.3318,0.3594,10,9096,251.5023,0.1944,6.0829,662.0,0.0,0.0,0.0,LCK,complete,2170,1
Zeka,Hanwha Life Esports,mid,15.17,2025,2025-09-14 06:11:34,201.0,-82.0,9.0,5291.0,7463.0,152.0,6,3,12,26,844.7281,0.210977,593.9447,687.1797,29,0.8018,16,7,0.4424,0.1935,4,10581,292.5622,0.226139,8.2949,2316.0,0.0,0.0,0.0,LCK,complete,2170,1
Viper,Hanwha Life Esports,bot,15.17,2025,2025-09-14 06:11:34,-238.0,952.0,-1.0,4917.0,6137.0,136.0,7,3,9,26,1426.8664,0.356371,694.0092,451.5484,70,1.9355,20,20,0.553,0.553,6,11114,307.2995,0.237531,8.212,6533.0,0.0,0.0,0.0,LCK,complete,2170,1
Delight,Hanwha Life Esports,sup,15.17,2025,2025-09-14 06:11:34,-6.0,-429.0,5.0,3479.0,3254.0,25.0,2,1,21,26,265.4101,0.0662882,777.4009,661.4654,135,3.7327,69,19,1.9078,0.5253,18,5909,163.3825,0.126285,1.023,680.0,0.0,1.0,0.0,LCK,complete,2170,1
Doran,T1,top,15.17,2025,2025-09-14 06:11:34,-197.0,515.0,10.0,4965.0,7759.0,133.0,2,7,6,12,694.9493,0.231039,1731.4562,3081.6221,43,1.1889,14,11,0.3871,0.3041,9,7303,201.9263,0.187467,6.9954,1982.0,0.0,0.0,0.0,LCK,complete,2170,0
Oner,T1,jng,15.17,2025,2025-09-14 06:11:34,-94.0,-92.0,-4.0,4499.0,5551.0,101.0,1,5,10,12,427.4931,0.142122,1259.3641,1301.53,44,1.2166,5,10,0.1382,0.2765,4,6940,191.8894,0.178149,6.0276,375.0,0.0,0.0,0.0,LCK,complete,2170,0
Faker,T1,mid,15.17,2025,2025-09-14 06:11:34,-201.0,82.0,-9.0,5090.0,7545.0,143.0,2,4,3,12,605.4747,0.201292,1072.5346,1724.0184,45,1.2442,12,14,0.3318,0.3871,3,8656,239.3364,0.222201,8.3226,407.0,0.0,0.0,0.0,LCK,complete,2170,0
Gumayusi,T1,bot,15.17,2025,2025-09-14 06:11:34,238.0,-952.0,1.0,5155.0,5185.0,137.0,6,4,5,12,769.9355,0.255968,566.5161,478.424,45,1.2442,17,14,0.47,0.3871,6,12502,345.6774,0.320932,8.4885,788.0,0.0,0.0,0.0,LCK,complete,2170,0
Keria,T1,sup,15.17,2025,2025-09-14 06:11:34,6.0,429.0,-5.0,3485.0,3683.0,20.0,1,6,8,12,510.0829,0.169579,489.8433,162.8848,143,3.9539,87,14,2.4055,0.3871,21,3555,98.2949,0.0912512,1.0783,1031.0,0.0,0.0,1.0,LCK,complete,2170,0
Doran,T1,top,15.17,2025,2025-09-14 07:10:28,-81.0,-415.0,-7.0,4687.0,6748.0,119.0,1,4,4,9,452.7117,0.199278,835.7301,717.6933,38,0.9325,8,13,0.1963,0.319,3,9421,231.1902,0.222436,8.1472,3509.0,0.0,0.0,0.0,LCK,complete,2445,0
Oner,T1,jng,15.17,2025,2025-09-14 07:10:28,-1192.0,-253.0,5.0,4817.0,6198.0,120.0,5,5,2,9,389.1288,0.17129,1280.589,886.1595,49,1.2025,11,10,0.2699,0.2454,9,8359,205.1288,0.19736,5.865,0.0,0.0,0.0,0.0,LCK,complete,2445,0
Faker,T1,mid,15.17,2025,2025-09-14 07:10:28,-452.0,-364.0,3.0,5434.0,7794.0,160.0,0,4,4,9,470.8221,0.20725,500.5644,413.4724,47,1.1534,20,9,0.4908,0.2209,6,7798,191.362,0.184114,7.5092,475.0,0.0,0.0,0.0,LCK,complete,2445,0
Gumayusi,T1,bot,15.17,2025,2025-09-14 07:10:28,268.0,-377.0,12.0,5101.0,5598.0,144.0,2,5,5,9,725.865,0.319517,734.4049,281.8405,53,1.3006,19,15,0.4663,0.3681,6,11895,291.9018,0.280851,10.2331,0.0,0.0,0.0,1.0,LCK,complete,2445,0
Keria,T1,sup,15.17,2025,2025-09-14 07:10:28,-145.0,565.0,3.0,3486.0,4070.0,31.0,1,2,8,9,233.227,0.102664,541.4969,378.2577,167,4.0982,87,25,2.135,0.6135,28,4881,119.7791,0.115239,1.2761,122.0,0.0,0.0,0.0,LCK,complete,2445,0
Zeus,Hanwha Life Esports,top,15.17,2025,2025-09-14 07:10:28,81.0,415.0,7.0,4768.0,7163.0,126.0,6,1,2,20,644.3436,0.243474,614.1104,1165.9141,48,1.1779,13,12,0.319,0.2945,6,10637,261.0307,0.205443,6.7239,1668.0,0.0,0.0,0.0,LCK,complete,2445,1
Peanut,Hanwha Life Esports,jng,15.17,2025,2025-09-14 07:10:28,1192.0,253.0,-5.0,6009.0,6451.0,115.0,7,3,6,20,355.3129,0.13426,920.9816,1459.681,86,2.1104,16,23,0.3926,0.5644,16,11004,270.0368,0.212531,7.0184,592.0,1.0,0.0,0.0,LCK,complete,2445,1
Zeka,Hanwha Life Esports,mid,15.17,2025,2025-09-14 07:10:28,452.0,364.0,-3.0,5886.0,8158.0,157.0,1,0,12,20,470.3558,0.177731,619.9755,656.7607,56,1.3742,28,12,0.6871,0.2945,14,12712,311.9509,0.245521,10.0368,1417.0,0.0,0.0,0.0,LCK,complete,2445,1
Viper,Hanwha Life Esports,bot,15.17,2025,2025-09-14 07:10:28,-268.0,377.0,-12.0,4833.0,5975.0,132.0,5,0,10,20,989.0552,0.373728,213.9387,172.8344,43,1.0552,23,8,0.5644,0.1963,8,12471,306.0368,0.240866,9.2761,11998.0,0.0,1.0,0.0,LCK,complete,2445,1
Delight,Hanwha Life Esports,sup,15.17,2025,2025-09-14 07:10:28,145.0,-565.0,-3.0,3631.0,3505.0,28.0,1,5,9,20,187.3865,0.0708066,521.9387,634.7485,192,4.7117,85,31,2.0859,0.7607,24,4952,121.5215,0.0956387,1.4724,273.0,0.0,1.0,0.0,LCK,complete,2445,1
Doran,T1,top,15.17,2025,2025-09-14 08:14:27,240.0,26.0,9.0,4710.0,7159.0,118.0,2,3,3,10,446.2965,0.173233,936.6469,775.31,22,0.7116,5,5,0.1617,0.1617,5,6139,198.566,0.183036,7.1159,2712.0,0.0,0.0,0.0,LCK,complete,1855,0
Oner,T1,jng,15.17,2025,2025-09-14 08:14:27,13.0,1122.0,26.0,5226.0,6778.0,126.0,3,5,5,10,509.1752,0.19764,1142.1995,697.4555,49,1.5849,8,9,0.2588,0.2911,6,7195,232.7224,0.21452,7.1482,0.0,0.0,0.0,0.0,LCK,complete,1855,0
Faker,T1,mid,15.17,2025,2025-09-14 08:14:27,-574.0,166.0,8.0,5064.0,7064.0,137.0,1,5,6,10,653.5957,0.253697,713.2399,515.7736,30,0.9704,12,3,0.3881,0.097,5,7423,240.097,0.221317,8.5391,2317.0,0.0,0.0,1.0,LCK,complete,1855,0
Gumayusi,T1,bot,15.17,2025,2025-09-14 08:14:27,1138.0,-13.0,11.0,6317.0,5781.0,150.0,4,2,6,10,798.1779,0.309818,520.593,336.8086,42,1.3585,16,7,0.5175,0.2264,8,9750,315.3639,0.290695,10.2857,597.0,0.0,0.0,0.0,LCK,complete,1855,0
Keria,T1,sup,15.17,2025,2025-09-14 08:14:27,64.0,362.0,4.0,3451.0,4537.0,29.0,0,2,9,10,169.035,0.0656121,541.9407,471.0404,130,4.2049,61,17,1.973,0.5499,20,3033,98.1024,0.0904326,1.3585,110.0,0.0,0.0,0.0,LCK,complete,1855,0
Zeus,Hanwha Life Esports,top,15.17,2025,2025-09-14 08:14:27,-240.0,-26.0,-9.0,4470.0,7133.0,109.0,2,1,4,17,537.5741,0.194363,744.8733,709.876,41,1.3261,17,6,0.5499,0.1941,5,7520,243.2345,0.181131,6.9542,9475.0,0.0,0.0,0.0,LCK,complete,1855,1
Peanut,Hanwha Life Esports,jng,15.17,2025,2025-09-14 08:14:27,-13.0,-1122.0,-26.0,5213.0,5656.0,100.0,2,3,10,17,402.3396,0.145468,1320.4852,888.7439,57,1.8437,9,19,0.2911,0.6146,7,7165,231.752,0.172581,6.0162,2532.0,1.0,0.0,0.0,LCK,complete,1855,1
Zeka,Hanwha Life Esports,mid,15.17,2025,2025-09-14 08:14:27,574.0,-166.0,-8.0,5638.0,6898.0,129.0,5,2,8,17,633.4447,0.229026,816.7116,626.0377,38,1.2291,7,11,0.2264,0.3558,5,10353,334.8679,0.249367,8.8302,5688.0,0.0,1.0,0.0,LCK,complete,1855,1
Viper,Hanwha Life Esports,bot,15.17,2025,2025-09-14 08:14:27,-1138.0,13.0,-11.0,5179.0,5794.0,139.0,8,1,6,17,1061.8221,0.383908,405.7035,206.6846,47,1.5202,16,9,0.5175,0.2911,5,12425,401.8868,0.299273,10.3504,4400.0,0.0,0.0,0.0,LCK,complete,1855,1
Delight,Hanwha Life Esports,sup,15.17,2025,2025-09-14 08:14:27,-64.0,-362.0,-4.0,3387.0,4175.0,25.0,0,3,12,17,130.6415,0.0472342,594.5013,639.3639,106,3.4286,48,11,1.5526,0.3558,12,4054,131.1267,0.0976492,1.1321,688.0,0.0,1.0,0.0,LCK,complete,1855,1
Clear,BNK FEARX,top,15.17,2025,2025-09-17 08:12:41,228.0,59.0,10.0,5047.0,7758.0,140.0,3,5,3,17,901.4847,0.266871,814.0534,976.1901,44,1.0369,15,7,0.3535,0.165,9,10233,241.1548,0.196437,7.117,3095.0,0.0,0.0,0.0,LCK,complete,2546,0
Raptor,BNK FEARX,jng,15.17,2025,2025-09-17 08:12:41,585.0,-745.0,-17.0,5728.0,6011.0,105.0,5,6,5,17,466.0016,0.137953,998.531,607.0228,56,1.3197,10,14,0.2357,0.3299,8,10198,240.3299,0.195765,5.9152,2709.0,1.0,0.0,0.0,LCK,complete,2546,0
VicLa,BNK FEARX,mid,15.17,2025,2025-09-17 08:12:41,684.0,861.0,8.0,6082.0,7928.0,150.0,2,5,11,17,883.9513,0.26168,624.7447,571.791,45,1.0605,13,10,0.3064,0.2357,7,11753,276.9756,0.225617,8.531,2222.0,0.0,1.0,0.0,LCK,complete,2546,0
Diable,BNK FEARX,bot,15.17,2025,2025-09-17 08:12:41,-786.0,-184.0,9.0,5214.0,6000.0,145.0,3,5,5,17,655.6638,0.194099,587.6984,531.7518,50,1.1783,20,17,0.4713,0.4006,6,13418,316.2137,0.25758,10.2042,5778.0,0.0,0.0,0.0,LCK,complete,2546,0
Kellin,BNK FEARX,sup,15.17,2025,2025-09-17 08:12:41,151.0,85.0,-12.0,3971.0,4311.0,14.0,4,5,8,17,470.8798,0.139397,582.7023,313.5978,152,3.5821,96,11,2.2624,0.2592,24,6491,152.9694,0.124601,0.6599,963.0,0.0,0.0,0.0,LCK,complete,2546,0
Siwoo,Dplus Kia,top,15.17,2025,2025-09-17 08:12:41,-228.0,-59.0,-10.0,4819.0,7699.0,130.0,4,1,10,25,580.0157,0.216242,899.8586,1430.9034,45,1.0605,11,11,0.2592,0.2592,6,12909,304.2184,0.214172,8.8845,7469.0,0.0,0.0,0.0,LCK,complete,2546,1
Lucid,Dplus Kia,jng,15.17,2025,2025-09-17 08:12:41,-585.0,745.0,17.0,5143.0,6756.0,122.0,5,3,15,25,417.1013,0.155504,1244.5876,1538.5782,82,1.9324,19,15,0.4478,0.3535,18,10725,252.7494,0.177937,6.3394,887.0,0.0,0.0,0.0,LCK,complete,2546,1
ShowMaker,Dplus Kia,mid,15.17,2025,2025-09-17 08:12:41,-684.0,-861.0,-8.0,5398.0,7067.0,142.0,7,4,4,25,697.5412,0.260058,880.8405,591.4218,30,0.707,23,3,0.542,0.0707,8,14881,350.6913,0.246891,9.0024,12228.0,0.0,0.0,1.0,LCK,complete,2546,1
Aiming,Dplus Kia,bot,15.17,2025,2025-09-17 08:12:41,786.0,184.0,-9.0,6000.0,6184.0,136.0,8,4,6,25,683.7785,0.254927,744.4383,381.7046,73,1.7203,20,21,0.4713,0.4949,7,15476,364.7133,0.256763,10.0157,2752.0,0.0,0.0,0.0,LCK,complete,2546,1
BeryL,Dplus Kia,sup,15.17,2025,2025-09-17 08:12:41,-151.0,-85.0,12.0,3820.0,4226.0,26.0,1,5,20,25,303.8178,0.11327,826.2137,343.1265,181,4.2655,89,26,2.0974,0.6127,25,6283,148.0676,0.104237,1.0841,781.0,0.0,0.0,0.0,LCK,complete,2546,1
Clear,BNK FEARX,top,15.17,2025,2025-09-17 09:17:49,-543.0,-799.0,-23.0,4515.0,6962.0,115.0,1,5,2,8,485.9103,0.181199,1124.4272,1168.788,27,0.8965,7,9,0.2324,0.2988,2,3806,126.3752,0.140356,5.0138,0.0,0.0,0.0,0.0,LCK,complete,1807,0
Raptor,BNK FEARX,jng,15.17,2025,2025-09-17 09:17:49,-1129.0,-924.0,-13.0,4974.0,5598.0,108.0,3,5,4,8,456.9563,0.170402,1273.1157,713.6248,40,1.3282,9,7,0.2988,0.2324,9,5741,190.6253,0.211712,5.9768,0.0,1.0,0.0,0.0,LCK,complete,1807,0
VicLa,BNK FEARX,mid,15.17,2025,2025-09-17 09:17:49,-49.0,739.0,32.0,5444.0,7853.0,163.0,2,3,3,8,1014.1229,0.378173,373.8129,366.0764,26,0.8633,16,4,0.5313,0.1328,6,6613,219.5794,0.243868,8.4339,873.0,0.0,0.0,0.0,LCK,complete,1807,0
Diable,BNK FEARX,bot,15.17,2025,2025-09-17 09:17:49,-1103.0,-810.0,-14.0,5027.0,6043.0,139.0,2,3,5,8,473.0603,0.176407,617.8971,320.9186,46,1.5274,14,9,0.4649,0.2988,2,8363,277.6868,0.308402,9.0647,1804.0,0.0,1.0,0.0,LCK,complete,1807,0
Kellin,BNK FEARX,sup,15.17,2025,2025-09-17 09:17:49,-457.0,-831.0,2.0,3376.0,2716.0,23.0,0,6,7,8,251.5883,0.0938189,789.5628,349.2086,106,3.5196,59,14,1.959,0.4649,16,2594,86.1317,0.0956619,1.0293,198.0,0.0,1.0,0.0,LCK,complete,1807,0
Siwoo,Dplus Kia,top,15.17,2025,2025-09-17 09:17:49,543.0,799.0,23.0,5058.0,7761.0,138.0,2,0,12,22,631.212,0.197798,885.1909,1876.6685,39,1.295,16,7,0.5313,0.2324,8,7219,239.7012,0.188722,7.2053,2851.0,0.0,0.0,0.0,LCK,complete,1807,1
Lucid,Dplus Kia,jng,15.17,2025,2025-09-17 09:17:49,1129.0,924.0,13.0,6103.0,6522.0,121.0,5,4,9,22,507.8915,0.159154,1712.3077,1099.9889,48,1.5938,11,14,0.3652,0.4649,10,8018,266.2313,0.20961,6.9397,949.0,0.0,0.0,0.0,LCK,complete,1807,1
ShowMaker,Dplus Kia,mid,15.17,2025,2025-09-17 09:17:49,49.0,-739.0,-32.0,5493.0,7114.0,131.0,8,1,7,22,628.6884,0.197008,687.8915,411.3005,39,1.295,15,13,0.4981,0.4317,4,8624,286.3531,0.225452,7.1721,2709.0,0.0,0.0,0.0,LCK,complete,1807,1
