playername,teamname,position,patch,year,date,golddiffat15,xpdiffat15,csdiffat15,goldat15,xpat15,csat15,kills,deaths,assists,teamkills,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,visionscore,vspm,wardsplaced,wardskilled,wpm,wcpm,controlwardsbought,earnedgold,earned gpm,earnedgoldshare,cspm,damagetotowers,firstbloodkill,firstbloodassist,firstbloodvictim,league,datacompleteness,gamelength,result
Willer,Kiwoom DRX,jng,16.08,2026,2026-04-22 09:04:09,-1227.0,-484.0,-17.0,5642.0,6501.0,114.0,2,4,3,6,309.7656,0.186499,947.6222,550.2076,40,1.6075,10,10,0.4019,0.4019,9,5889,236.6644,0.218996,7.1132,0.0,0.0,0.0,1.0,LCK,complete,1493,0
Ucal,Kiwoom DRX,mid,16.08,2026,2026-04-22 09:04:09,-1043.0,-621.0,-19.0,5133.0,7989.0,152.0,0,4,2,6,352.2036,0.212049,628.6939,489.4441,37,1.4869,12,5,0.4823,0.2009,4,5081,204.1929,0.188947,9.2029,1724.0,0.0,0.0,0.0,LCK,complete,1493,0
LazyFeel,Kiwoom DRX,bot,16.08,2026,2026-04-22 09:04:09,-603.0,-498.0,-16.0,5545.0,5357.0,126.0,2,3,1,6,615.7133,0.370699,644.8091,345.1708,34,1.3664,9,11,0.3617,0.4421,2,6856,275.5258,0.254958,9.0422,1216.0,0.0,0.0,0.0,LCK,complete,1493,0
Andil,Kiwoom DRX,sup,16.08,2026,2026-04-22 09:04:09,-389.0,-335.0,9.0,3547.0,3433.0,25.0,0,6,3,6,102.7595,0.0618679,770.5157,606.6309,88,3.5365,38,9,1.5271,0.3617,10,2608,104.8091,0.096978,1.2056,0.0,0.0,0.0,0.0,LCK,complete,1493,0
PerfecT,KT Rolster,top,16.08,2026,2026-04-22 09:04:09,-33.0,-444.0,10.0,5160.0,8633.0,144.0,7,1,4,20,964.5412,0.315861,451.065,391.4668,18,0.7234,10,2,0.4019,0.0804,2,8019,322.2639,0.210004,8.9216,10956.0,0.0,0.0,0.0,LCK,complete,1493,1
Cuzz,KT Rolster,jng,16.08,2026,2026-04-22 09:04:09,1227.0,484.0,17.0,6869.0,6985.0,131.0,3,2,9,20,392.994,0.128695,1068.5867,1145.787,53,2.1299,7,13,0.2813,0.5224,7,8028,322.6256,0.21024,7.8366,8963.0,1.0,0.0,0.0,LCK,complete,1493,1
Bdd,KT Rolster,mid,16.08,2026,2026-04-22 09:04:09,1043.0,621.0,19.0,6176.0,8610.0,171.0,5,1,11,20,816.1688,0.267273,497.1199,452.3912,30,1.2056,14,4,0.5626,0.1608,5,8809,354.0121,0.230694,10.2478,7268.0,0.0,1.0,0.0,LCK,complete,1493,1
Aiming,KT Rolster,bot,16.08,2026,2026-04-22 09:04:09,603.0,498.0,16.0,6148.0,5855.0,142.0,3,2,9,20,567.0462,0.185692,285.3315,226.497,36,1.4468,12,9,0.4823,0.3617,3,8411,338.0174,0.220271,9.2029,12762.0,0.0,0.0,0.0,LCK,complete,1493,1
Effort,KT Rolster,sup,16.08,2026,2026-04-22 09:04:09,389.0,335.0,-9.0,3936.0,3768.0,16.0,2,0,17,20,312.9404,0.102479,344.6082,354.6952,100,4.0188,52,7,2.0898,0.2813,12,4918,197.6423,0.128791,0.7636,2795.0,0.0,0.0,0.0,LCK,complete,1493,1
Zeus,Hanwha Life Esports,top,16.08,2026,2026-04-22 10:16:00,-467.0,-2277.0,-17.0,4973.0,7374.0,129.0,3,4,2,16,578.6582,0.235054,561.7582,465.4251,33,1.1452,13,5,0.4511,0.1735,1,7986,277.1313,0.185445,9.3349,7247.0,0.0,0.0,0.0,LCK,complete,1729,1
Kanavi,Hanwha Life Esports,jng,16.08,2026,2026-04-22 10:16:00,-59.0,-134.0,-4.0,5622.0,6512.0,109.0,1,0,14,16,409.4505,0.166321,626.6165,896.7033,57,1.978,11,10,0.3817,0.347,10,8202,284.627,0.190461,7.7039,2069.0,1.0,0.0,0.0,LCK,complete,1729,1
Zeka,Hanwha Life Esports,mid,16.08,2026,2026-04-22 10:16:00,217.0,-99.0,8.0,6016.0,8031.0,159.0,5,0,7,16,808.8722,0.328569,449.9132,275.1533,24,0.8329,4,5,0.1388,0.1735,4,9771,339.0746,0.226894,11.07,15062.0,0.0,0.0,0.0,LCK,complete,1729,1
Gumayusi,Hanwha Life Esports,bot,16.08,2026,2026-04-22 10:16:00,2099.0,722.0,11.0,7646.0,6246.0,156.0,7,1,6,16,550.5147,0.223622,255.1648,379.1556,51,1.7698,17,12,0.5899,0.4164,7,12893,447.4147,0.299389,10.7577,9468.0,0.0,1.0,0.0,LCK,complete,1729,1
Delight,Hanwha Life Esports,sup,16.08,2026,2026-04-22 10:16:00,211.0,25.0,14.0,3780.0,4123.0,32.0,0,0,12,16,114.3088,0.0464329,253.6726,467.8543,112,3.8866,50,15,1.7351,0.5205,7,4212,146.1654,0.0978108,1.4575,1278.0,0.0,1.0,0.0,LCK,complete,1729,1
Kingen,Nongshim RedForce,top,16.08,2026,2026-04-22 10:16:00,467.0,2277.0,17.0,5440.0,9651.0,146.0,1,2,2,5,413.8577,0.293087,770.7692,635.6044,46,1.5963,14,7,0.4858,0.2429,9,7246,251.4517,0.22371,9.8554,8172.0,0.0,0.0,0.0,LCK,complete,1729,0
Sponge,Nongshim RedForce,jng,16.08,2026,2026-04-22 10:16:00,59.0,134.0,4.0,5681.0,6646.0,113.0,3,3,1,5,347.5072,0.246099,789.439,417.9179,42,1.4575,9,9,0.3123,0.3123,8,7200,249.8554,0.22229,6.8016,0.0,0.0,0.0,0.0,LCK,complete,1729,0
Scout,Nongshim RedForce,mid,16.08,2026,2026-04-22 10:16:00,-217.0,99.0,-8.0,5799.0,8130.0,151.0,1,4,2,5,236.4604,0.167457,843.0885,556.2753,37,1.284,12,6,0.4164,0.2082,6,7117,246.9751,0.219728,9.439,7098.0,0.0,0.0,0.0,LCK,complete,1729,0
Taeyoon,Nongshim RedForce,bot,16.08,2026,2026-04-22 10:16:00,-2099.0,-722.0,-11.0,5547.0,5524.0,145.0,0,3,1,5,268.0393,0.189821,402.0243,162.8224,42,1.4575,16,8,0.5552,0.2776,6,8060,279.6992,0.24884,11.1047,6423.0,0.0,0.0,1.0,LCK,complete,1729,0
Lehends,Nongshim RedForce,sup,16.08,2026,2026-04-22 10:16:00,-211.0,-25.0,-14.0,3569.0,4098.0,18.0,0,4,2,5,146.2001,0.103536,480.9717,224.8005,96,3.3314,43,11,1.4922,0.3817,14,2767,96.0208,0.0854318,0.8329,574.0,0.0,0.0,0.0,LCK,complete,1729,0
Zeus,Hanwha Life Esports,top,16.08,2026,2026-04-22 11:06:38,817.0,434.0,-2.0,5865.0,8842.0,128.0,3,6,3,11,561.6144,0.158608,1108.5055,891.1993,53,1.4668,22,5,0.6089,0.1384,12,7328,202.8044,0.178735,6.476,3848.0,1.0,0.0,0.0,LCK,complete,2168,0
Kanavi,Hanwha Life Esports,jng,16.08,2026,2026-04-22 11:06:38,104.0,1390.0,30.0,6060.0,7243.0,133.0,1,6,6,11,478.5886,0.135161,1435.9594,1291.19,59,1.6328,12,13,0.3321,0.3598,13,8907,246.5037,0.21725,7.6107,5806.0,0.0,0.0,0.0,LCK,complete,2168,0
Zeka,Hanwha Life Esports,mid,16.08,2026,2026-04-22 11:06:38,-362.0,-1076.0,-11.0,5026.0,7322.0,142.0,3,5,2,11,1202.6015,0.339633,680.0092,263.9668,52,1.4391,20,7,0.5535,0.1937,8,8002,221.4576,0.195175,8.3856,6086.0,0.0,0.0,0.0,LCK,complete,2168,0
Gumayusi,Hanwha Life Esports,bot,16.08,2026,2026-04-22 11:06:38,-331.0,-12.0,-1.0,5640.0,6466.0,142.0,3,6,5,11,1083.7085,0.306056,721.19,425.5627,46,1.2731,18,14,0.4982,0.3875,7,12101,334.8985,0.295157,9.5203,4364.0,0.0,0.0,0.0,LCK,complete,2168,0
Delight,Hanwha Life Esports,sup,16.08,2026,2026-04-22 11:06:38,-161.0,-985.0,1.0,3632.0,2822.0,15.0,1,4,8,11,214.3727,0.0605421,674.2251,439.5664,152,4.2066,76,17,2.1033,0.4705,12,4661,128.9945,0.113682,0.7749,212.0,0.0,0.0,0.0,LCK,complete,2168,0
Kingen,Nongshim RedForce,top,16.08,2026,2026-04-22 11:06:38,-817.0,-434.0,2.0,5048.0,8408.0,130.0,1,4,8,26,605.8948,0.162759,1063.3672,1367.2417,60,1.6605,16,15,0.4428,0.4151,12,9440,261.2546,0.178264,8.3303,12253.0,0.0,0.0,1.0,LCK,complete,2168,1
Sponge,Nongshim RedForce,jng,16.08,2026,2026-04-22 11:06:38,-104.0,-1390.0,-30.0,5956.0,5853.0,103.0,6,3,8,26,408.2934,0.109678,1115.5627,1451.0701,87,2.4077,18,18,0.4982,0.4982,18,9025,249.7694,0.170427,5.6734,1093.0,0.0,0.0,0.0,LCK,complete,2168,1
Scout,Nongshim RedForce,mid,16.08,2026,2026-04-22 11:06:38,362.0,1076.0,11.0,5388.0,8398.0,153.0,8,1,6,26,1028.69,0.276332,806.4852,513.2934,46,1.2731,12,10,0.3321,0.2768,3,13050,361.1624,0.246437,9.8247,8374.0,0.0,0.0,0.0,LCK,complete,2168,1
Taeyoon,Nongshim RedForce,bot,16.08,2026,2026-04-22 11:06:38,331.0,12.0,1.0,5971.0,6478.0,143.0,10,2,10,26,1355.5627,0.364139,1075.738,778.1458,53,1.4668,16,16,0.4428,0.4428,6,15111,418.2011,0.285358,10.0185,11637.0,0.0,0.0,0.0,LCK,complete,2168,1
Lehends,Nongshim RedForce,sup,16.08,2026,2026-04-22 11:06:38,161.0,985.0,-1.0,3793.0,3807.0,14.0,1,1,22,26,324.2159,0.0870926,564.1605,247.7491,129,3.5701,53,13,1.4668,0.3598,10,6329,175.1568,0.119514,0.8579,2121.0,0.0,0.0,0.0,LCK,complete,2168,1
Kingen,Nongshim RedForce,top,16.08,2026,2026-04-22 12:05:40,-902.0,-884.0,-14.0,5351.0,8881.0,145.0,2,4,4,15,1131.9524,0.326996,841.1682,1345.2461,36,1.1682,10,4,0.3245,0.1298,7,7620,247.2688,0.189148,8.8588,3153.0,0.0,0.0,0.0,LCK,complete,1849,0
Sponge,Nongshim RedForce,jng,16.08,2026,2026-04-22 12:05:40,1611.0,-349.0,-10.0,7267.0,7090.0,116.0,8,4,5,15,657.9232,0.19006,1154.0508,1053.2937,45,1.4602,11,10,0.3569,0.3245,9,10152,329.4321,0.251995,6.6522,5669.0,0.0,0.0,0.0,LCK,complete,1849,0
Scout,Nongshim RedForce,mid,16.08,2026,2026-04-22 12:05:40,732.0,1460.0,42.0,6127.0,7977.0,154.0,2,2,7,15,602.3039,0.173993,868.5235,600.649,22,0.7139,6,2,0.1947,0.0649,4,8611,279.4267,0.213746,9.3456,9900.0,0.0,0.0,0.0,LCK,complete,1849,0
Taeyoon,Nongshim RedForce,bot,16.08,2026,2026-04-22 12:05:40,-1352.0,-505.0,-36.0,5350.0,5429.0,119.0,3,6,7,15,598.6047,0.172924,633.6182,447.3229,31,1.0059,18,7,0.5841,0.2271,7,10002,324.5646,0.248272,8.9237,7138.0,0.0,0.0,1.0,LCK,complete,1849,0
Lehends,Nongshim RedForce,sup,16.08,2026,2026-04-22 12:05:40,-318.0,-1057.0,9.0,3852.0,4101.0,25.0,0,4,12,15,470.8816,0.136027,597.9232,305.9059,110,3.5695,47,16,1.5251,0.5192,11,3901,126.5873,0.0968383,1.3953,0.0,0.0,0.0,0.0,LCK,complete,1849,0
Zeus,Hanwha Life Esports,top,16.08,2026,2026-04-22 12:05:40,902.0,884.0,14.0,6253.0,9765.0,159.0,6,1,8,20,877.5446,0.271432,1827.7123,2004.3375,35,1.1357,13,6,0.4218,0.1947,8,10840,351.7577,0.24093,8.729,22716.0,0.0,0.0,0.0,LCK,complete,1849,1
Kanavi,Hanwha Life Esports,jng,16.08,2026,2026-04-22 12:05:40,-1611.0,349.0,10.0,5656.0,7439.0,126.0,3,7,9,20,363.7317,0.112505,1132.5041,781.6225,70,2.2715,10,13,0.3245,0.4218,9,7905,256.517,0.175699,6.4251,1024.0,0.0,0.0,0.0,LCK,complete,1849,1
Zeka,Hanwha Life Esports,mid,16.08,2026,2026-04-22 12:05:40,-732.0,-1460.0,-42.0,5395.0,6517.0,112.0,5,2,8,20,844.8026,0.261304,537.112,251.6171,25,0.8112,6,3,0.1947,0.0973,3,8154,264.5971,0.181233,7.9178,2679.0,0.0,0.0,0.0,LCK,complete,1849,1
Gumayusi,Hanwha Life Esports,bot,16.08,2026,2026-04-22 12:05:40,1352.0,505.0,36.0,6702.0,5934.0,155.0,5,3,9,20,921.2872,0.284962,627.3553,470.3948,52,1.6874,18,11,0.5841,0.3569,8,13115,425.5814,0.291492,11.0979,10073.0,0.0,1.0,0.0,LCK,complete,1849,1
Delight,Hanwha Life Esports,sup,16.08,2026,2026-04-22 12:05:40,318.0,1057.0,-9.0,4170.0,5158.0,16.0,1,2,15,20,225.6571,0.0697976,342.5419,201.1898,119,3.8615,54,11,1.7523,0.3569,5,4978,161.536,0.110646,0.8112,1492.0,1.0,0.0,0.0,LCK,complete,1849,1
Casting,HANJIN BRION,top,16.08,2026,2026-04-23 08:05:27,1582.0,2239.0,37.0,6126.0,9205.0,148.0,0,3,3,8,327.7909,0.174128,780.1364,687.7909,70,1.9091,26,12,0.7091,0.3273,12,8448,230.4,0.204285,8.3455,9333.0,0.0,0.0,0.0,LCK,complete,2200,0
GIDEON,HANJIN BRION,jng,16.08,2026,2026-04-23 08:05:27,104.0,-317.0,-7.0,5905.0,6572.0,118.0,4,3,3,8,414.3545,0.220112,915.4636,766.9909,79,2.1545,13,19,0.3545,0.5182,12,9774,266.5636,0.236348,7.6091,1673.0,0.0,0.0,0.0,LCK,complete,2200,0
Loki,HANJIN BRION,mid,16.08,2026,2026-04-23 08:05:27,-528.0,33.0,4.0,5128.0,7925.0,150.0,0,2,4,8,389.0182,0.206653,521.1,256.1455,57,1.5545,12,15,0.3273,0.4091,9,5985,163.2273,0.144729,7.1727,0.0,0.0,0.0,0.0,LCK,complete,2200,0
Teddy,HANJIN BRION,bot,16.08,2026,2026-04-23 08:05:27,-714.0,-1098.0,-23.0,5780.0,6235.0,150.0,4,1,1,8,466.5818,0.247856,497.6727,277.2818,35,0.9545,14,9,0.3818,0.2455,3,13462,367.1455,0.325525,11.0455,6067.0,0.0,0.0,0.0,LCK,complete,2200,0
Namgung,HANJIN BRION,sup,16.08,2026,2026-04-23 08:05:27,-599.0,599.0,10.0,3538.0,3361.0,34.0,0,6,4,8,284.7273,0.151252,522.5727,189.0818,167,4.5545,89,18,2.4273,0.4909,19,3685,100.5,0.089114,1.3909,323.0,0.0,0.0,1.0,LCK,complete,2200,0
Siwoo,Dplus Kia,top,16.08,2026,2026-04-23 08:05:27,-1582.0,-2239.0,-37.0,4544.0,6966.0,111.0,3,5,3,15,551.9727,0.22117,724.2273,454.9091,57,1.5545,22,10,0.6,0.2727,10,8168,222.7636,0.168292,6.7636,3773.0,0.0,0.0,0.0,LCK,complete,2200,1
Lucid,Dplus Kia,jng,16.08,2026,2026-04-23 08:05:27,-104.0,317.0,7.0,5801.0,6889.0,125.0,5,1,6,15,400.0909,0.160312,799.0091,1006.9364,95,2.5909,32,17,0.8727,0.4636,17,10481,285.8455,0.215947,7.5818,2286.0,0.0,1.0,0.0,LCK,complete,2200,1
ShowMaker,Dplus Kia,mid,16.08,2026,2026-04-23 08:05:27,528.0,-33.0,-4.0,5656.0,7892.0,146.0,3,2,7,15,735.0818,0.294539,409.1455,374.7273,38,1.0364,8,7,0.2182,0.1909,7,9647,263.1,0.198764,8.8364,8669.0,0.0,0.0,0.0,LCK,complete,2200,1
Smash,Dplus Kia,bot,16.08,2026,2026-04-23 08:05:27,714.0,1098.0,23.0,6494.0,7333.0,173.0,2,0,8,15,618.8455,0.247965,334.8545,231.6545,40,1.0909,17,11,0.4636,0.3,6,14385,392.3182,0.29638,12.0273,14247.0,0.0,0.0,0.0,LCK,complete,2200,1
Career,Dplus Kia,sup,16.08,2026,2026-04-23 08:05:27,599.0,-599.0,-10.0,4137.0,2762.0,24.0,2,0,11,15,189.7091,0.0760144,360.5727,255.3273,194,5.2909,81,34,2.2091,0.9273,21,5854,159.6545,0.120617,1.2818,928.0,1.0,0.0,0.0,LCK,complete,2200,1
Siwoo,Dplus Kia,top,16.08,2026,2026-04-23 09:03:37,1150.0,327.0,23.0,5984.0,8442.0,144.0,4,2,7,21,926.4263,0.303735,421.7772,458.1713,42,1.6227,15,4,0.5795,0.1545,4,9422,364.018,0.214805,10.7019,12035.0,0.0,0.0,0.0,LCK,complete,1553,1
Lucid,Dplus Kia,jng,16.08,2026,2026-04-23 09:03:37,1679.0,1518.0,23.0,6699.0,7075.0,119.0,5,1,14,21,655.2093,0.214815,1000.2962,1290.367,37,1.4295,5,10,0.1932,0.3863,7,8327,321.7128,0.189841,6.9543,1319.0,1.0,0.0,0.0,LCK,complete,1553,1
ShowMaker,Dplus Kia,mid,16.08,2026,2026-04-23 09:03:37,1720.0,492.0,15.0,7470.0,8560.0,167.0,8,0,7,21,729.311,0.23911,413.5093,196.8835,41,1.584,11,8,0.425,0.3091,9,9519,367.7656,0.217016,10.586,12858.0,0.0,0.0,0.0,LCK,complete,1553,1
Smash,Dplus Kia,bot,16.08,2026,2026-04-23 09:03:37,1964.0,837.0,21.0,7287.0,6170.0,141.0,4,2,10,21,552.2086,0.181046,464.546,330.367,33,1.275,12,10,0.4636,0.3863,4,12230,472.5048,0.27882,10.6632,13980.0,0.0,1.0,0.0,LCK,complete,1553,1
Career,Dplus Kia,sup,16.08,2026,2026-04-23 09:03:37,602.0,142.0,-3.0,4231.0,3936.0,27.0,0,1,20,21,186.9543,0.0612943,497.6948,233.0844,94,3.6317,40,11,1.5454,0.425,9,4365,168.6413,0.0995176,1.275,719.0,0.0,1.0,0.0,LCK,complete,1553,1
Casting,HANJIN BRION,top,16.08,2026,2026-04-23 09:03:37,-1150.0,-327.0,-23.0,4834.0,8115.0,121.0,1,3,4,6,635.3123,0.336877,647.9073,810.4443,23,0.8886,15,0,0.5795,0.0,5,5067,195.763,0.188414,7.9974,0.0,0.0,0.0,0.0,LCK,complete,1553,0
GIDEON,HANJIN BRION,jng,16.08,2026,2026-04-23 09:03:37,-1679.0,-1518.0,-23.0,5020.0,5557.0,96.0,1,5,3,6,295.3638,0.156618,1048.358,836.9478,32,1.2363,9,7,0.3477,0.2704,10,4135,159.7553,0.15376,5.0225,0.0,0.0,0.0,0.0,LCK,complete,1553,0
Loki,HANJIN BRION,mid,16.08,2026,2026-04-23 09:03:37,-1720.0,-492.0,-15.0,5750.0,8068.0,152.0,3,3,0,6,259.9356,0.137832,845.4475,685.8081,18,0.6954,9,2,0.3477,0.0773,3,7929,306.3361,0.29483,9.9292,5448.0,0.0,0.0,0.0,LCK,complete,1553,0
Teddy,HANJIN BRION,bot,16.08,2026,2026-04-23 09:03:37,-1964.0,-837.0,-21.0,5323.0,5333.0,120.0,1,6,2,6,506.1945,0.268412,761.6484,366.6066,28,1.0818,9,10,0.3477,0.3863,1,7091,273.9601,0.263671,10.0837,0.0,0.0,0.0,0.0,LCK,complete,1553,0
Namgung,HANJIN BRION,sup,16.08,2026,2026-04-23 09:03:37,-602.0,-142.0,3.0,3629.0,3794.0,30.0,0,4,4,6,189.0792,0.10026,337.7077,148.0876,82,3.1681,39,8,1.5068,0.3091,9,2671,103.1938,0.0993248,1.3136,0.0,0.0,0.0,1.0,LCK,complete,1553,0
DuDu,DN SOOPers,top,16.08,2026,2026-04-23 10:15:14,31.0,-272.0,2.0,5097.0,8881.0,149.0,2,3,7,13,595.0198,0.236644,1506.3241,1355.1779,53,1.3966,15,6,0.3953,0.1581,8,9526,251.0145,0.205981,9.5916,5048.0,0.0,0.0,0.0,LCK,complete,2277,0
Pyosik,DN SOOPers,jng,16.08,2026,2026-04-23 10:15:14,-103.0,-60.0,3.0,5553.0,6412.0,115.0,4,5,8,13,359.7892,0.143091,1311.4361,823.9262,99,2.6087,20,25,0.527,0.6588,18,9701,255.6258,0.209765,7.3518,406.0,0.0,0.0,1.0,LCK,complete,2277,0
Clozer,DN SOOPers,mid,16.08,2026,2026-04-23 10:15:14,-125.0,-215.0,-7.0,5627.0,7517.0,143.0,3,2,5,13,709.0909,0.28201,872.5428,403.9526,50,1.3175,21,9,0.5534,0.2372,10,9783,257.7866,0.211538,9.4335,5840.0,0.0,0.0,0.0,LCK,complete,2277,0
deokdam,DN SOOPers,bot,16.08,2026,2026-04-23 10:15:14,-805.0,-458.0,-5.0,5791.0,5968.0,143.0,3,2,8,13,579.7365,0.230565,496.1265,272.6746,75,1.9763,16,24,0.4216,0.6324,6,11843,312.0685,0.25608,9.5125,8850.0,0.0,0.0,0.0,LCK,complete,2277,0
Quantum,DN SOOPers,sup,16.08,2026,2026-04-23 10:15:14,274.0,494.0,-1.0,3694.0,3762.0,22.0,1,3,11,13,270.7773,0.10769,446.2978,168.0632,172,4.5323,80,23,2.108,0.6061,12,5394,142.1344,0.116637,1.2912,1178.0,0.0,0.0,0.0,LCK,complete,2277,0
Kiin,Gen.G,top,16.08,2026,2026-04-23 10:15:14,-31.0,272.0,-2.0,5066.0,9153.0,147.0,2,3,6,15,920.975,0.239619,1026.0079,1574.0448,47,1.2385,15,6,0.3953,0.1581,5,9933,261.7391,0.196316,9.3808,7777.0,0.0,0.0,0.0,LCK,complete,2277,1
Canyon,Gen.G,jng,16.08,2026,2026-04-23 10:15:14,103.0,60.0,-3.0,5656.0,6472.0,112.0,3,3,12,15,545.639,0.141964,954.8617,1530.8827,79,2.0817,17,17,0.448,0.448,15,10556,278.1555,0.208629,7.0619,4399.0,0.0,1.0,0.0,LCK,complete,2277,1
Chovy,Gen.G,mid,16.08,2026,2026-04-23 10:15:14,125.0,215.0,7.0,5752.0,7732.0,150.0,4,2,7,15,996.5744,0.259288,536.2846,430.0132,110,2.8986,20,28,0.527,0.7378,4,11007,290.0395,0.217542,9.249,7197.0,1.0,0.0,0.0,LCK,complete,2277,1
Ruler,Gen.G,bot,16.08,2026,2026-04-23 10:15:14,805.0,458.0,5.0,6596.0,6426.0,148.0,6,0,7,15,1265.6917,0.329307,346.8511,130.4348,53,1.3966,20,12,0.527,0.3162,12,15038,396.2582,0.297208,10.751,16813.0,0.0,1.0,0.0,LCK,complete,2277,1
Duro,Gen.G,sup,16.08,2026,2026-04-23 10:15:14,-274.0,-494.0,1.0,3420.0,3268.0,23.0,0,5,8,15,114.6245,0.0298229,439.5784,717.5231,184,4.8485,93,21,2.4506,0.5534,23,4063,107.0619,0.080305,1.0277,0.0,0.0,1.0,0.0,LCK,complete,2277,1
Kiin,Gen.G,top,16.08,2026,2026-04-23 11:13:51,-1182.0,-318.0,-1.0,4832.0,7883.0,130.0,3,3,3,16,604.0234,0.221571,736.7969,579.7656,20,0.7813,9,4,0.3516,0.1563,1,7606,297.1094,0.206125,8.4375,13694.0,0.0,0.0,1.0,LCK,complete,1536,1
Canyon,Gen.G,jng,16.08,2026,2026-04-23 11:13:51,9.0,-751.0,-6.0,5338.0,6069.0,112.0,4,0,7,16,466.4063,0.17109,938.9844,688.4766,61,2.3828,11,10,0.4297,0.3906,8,7892,308.2813,0.213875,7.9688,2311.0,0.0,0.0,0.0,LCK,complete,1536,1
Chovy,Gen.G,mid,16.08,2026,2026-04-23 11:13:51,-431.0,-818.0,-20.0,5084.0,7620.0,141.0,3,0,6,16,598.0859,0.219393,843.3203,614.6875,30,1.1719,5,7,0.1953,0.2734,2,7385,288.4766,0.200135,9.0625,5296.0,0.0,0.0,0.0,LCK,complete,1536,1
Ruler,Gen.G,bot,16.08,2026,2026-04-23 11:13:51,2483.0,971.0,39.0,7153.0,5705.0,149.0,6,2,5,16,792.2266,0.290609,553.5547,423.0078,28,1.0938,8,8,0.3125,0.3125,2,9922,387.5781,0.268889,9.6094,9518.0,0.0,0.0,0.0,LCK,complete,1536,1
Duro,Gen.G,sup,16.08,2026,2026-04-23 11:13:51,846.0,657.0,6.0,4223.0,4231.0,20.0,0,1,13,16,265.3516,0.0973376,362.3047,149.1016,90,3.5156,55,7,2.1484,0.2734,14,4095,159.9609,0.110975,0.7813,2144.0,0.0,0.0,0.0,LCK,complete,1536,1
DuDu,DN SOOPers,top,16.08,2026,2026-04-23 11:13:51,1182.0,318.0,1.0,6014.0,8201.0,131.0,2,3,2,6,606.3672,0.260108,833.0859,705.625,34,1.3281,11,4,0.4297,0.1563,3,6182,241.4844,0.248303,8.5938,2585.0,1.0,0.0,0.0,LCK,complete,1536,0
Pyosik,DN SOOPers,jng,16.08,2026,2026-04-23 11:13:51,-9.0,751.0,6.0,5329.0,6820.0,118.0,2,2,3,6,310.3125,0.133112,886.7188,732.4609,36,1.4063,8,8,0.3125,0.3125,7,5633,220.0391,0.226252,6.3281,2743.0,0.0,0.0,0.0,LCK,complete,1536,0
Clozer,DN SOOPers,mid,16.08,2026,2026-04-23 11:13:51,431.0,818.0,20.0,5515.0,8438.0,161.0,1,3,1,6,625.3125,0.268235,595.0,418.3984,22,0.8594,11,1,0.4297,0.0391,4,5222,203.9844,0.209744,8.6328,4095.0,0.0,0.0,0.0,LCK,complete,1536,0
deokdam,DN SOOPers,bot,16.08,2026,2026-04-23 11:13:51,-2483.0,-971.0,-39.0,4670.0,4734.0,110.0,1,4,1,6,666.0938,0.285729,701.4453,465.7422,20,0.7813,11,4,0.4297,0.1563,2,5312,207.5,0.213359,7.5391,2688.0,0.0,0.0,0.0,LCK,complete,1536,0
Quantum,DN SOOPers,sup,16.08,2026,2026-04-23 11:13:51,-846.0,-657.0,-6.0,3377.0,3574.0,14.0,0,4,3,6,123.125,0.0528159,425.5859,230.1953,75,2.9297,31,12,1.2109,0.4688,7,2548,99.5313,0.102341,1.0156,149.0,0.0,0.0,0.0,LCK,complete,1536,0
Clear,BNK FEARX,top,16.08,2026,2026-04-24 08:07:08,245.0,822.0,9.0,5392.0,9050.0,155.0,1,3,5,13,582.1736,0.180685,1282.8561,1971.0312,71,1.5801,18,13,0.4006,0.2893,9,9212,205.0148,0.17478,7.4777,8363.0,0.0,0.0,0.0,LCK,complete,2696,0
Raptor,BNK FEARX,jng,16.08,2026,2026-04-24 08:07:08,-703.0,-922.0,-19.0,5436.0,5845.0,103.0,5,6,7,13,624.5252,0.193829,1529.3546,1801.6691,80,1.7804,12,22,0.2671,0.4896,10,11007,244.9629,0.208838,5.7196,3398.0,0.0,0.0,1.0,LCK,complete,2696,0
Daystar,BNK FEARX,mid,16.08,2026,2026-04-24 08:07:08,-1400.0,-827.0,-32.0,4846.0,7754.0,141.0,2,4,7,13,573.2715,0.177922,1007.3591,733.5312,71,1.5801,26,11,0.5786,0.2448,14,9455,210.4228,0.17939,7.5445,3951.0,0.0,0.0,0.0,LCK,complete,2696,0
Diable,BNK FEARX,bot,16.08,2026,2026-04-24 08:07:08,-851.0,-1017.0,-13.0,5800.0,5957.0,148.0,4,3,7,13,1200.3783,0.372552,758.7685,688.865,71,1.5801,28,19,0.6231,0.4228,10,17357,386.2834,0.329323,10.9496,10120.0,0.0,0.0,0.0,LCK,complete,2696,0
Kellin,BNK FEARX,sup,16.08,2026,2026-04-24 08:07:08,-89.0,484.0,16.0,3660.0,3615.0,26.0,1,7,11,13,241.6914,0.0750119,628.0193,364.0059,214,4.7626,99,31,2.2033,0.6899,15,5675,126.2982,0.107669,1.1128,69.0,0.0,0.0,0.0,LCK,complete,2696,0
