playername,teamname,position,patch,year,date,golddiffat15,xpdiffat15,csdiffat15,goldat15,xpat15,csat15,kills,deaths,assists,teamkills,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,visionscore,vspm,wardsplaced,wardskilled,wpm,wcpm,controlwardsbought,earnedgold,earned gpm,earnedgoldshare,cspm,damagetotowers,firstbloodkill,firstbloodassist,firstbloodvictim,league,datacompleteness,gamelength,result
BuLLDoG,DN SOOPers,mid,13.14,2023,2023-08-06 07:00:04,709.0,669.0,13.0,5557.0,7273.0,142.0,1,2,0,2,615.1225,0.329888,603.0702,465.988,34.0,1.1105,9.0,12.0,0.294,0.3919,6.0,7064,230.724,0.261805,8.9167,3052.0,0.0,0.0,0.0,LCK,complete,1837,0
Taeyoon,DN SOOPers,bot,13.14,2023,2023-08-06 07:00:04,-453.0,10.0,0.0,5194.0,5823.0,134.0,0,4,1,2,537.6157,0.288322,538.8242,359.3141,33.0,1.0778,15.0,8.0,0.4899,0.2613,6.0,6165,201.3609,0.228486,8.2308,478.0,0.0,0.0,0.0,LCK,complete,1837,0
Andil,DN SOOPers,sup,13.14,2023,2023-08-06 07:00:04,-813.0,-323.0,-4.0,3166.0,3276.0,21.0,0,4,1,2,133.5547,0.071625,497.8334,579.0964,76.0,2.4823,41.0,4.0,1.3391,0.1306,13.0,1921,62.7436,0.0711937,0.9472,0.0,0.0,0.0,0.0,LCK,complete,1837,0
Rascal,DRX,top,13.14,2023,2023-08-06 07:00:04,72.0,-144.0,-2.0,5084.0,7094.0,122.0,1,1,8,16,439.4665,0.198744,1097.3762,872.8906,36.0,1.1758,12.0,8.0,0.3919,0.2613,7.0,8549,279.227,0.227234,8.7861,5180.0,0.0,1.0,0.0,LCK,complete,1837,1
Croco,DRX,jng,13.14,2023,2023-08-06 07:00:04,46.0,386.0,-4.0,4950.0,5666.0,87.0,4,0,10,16,392.8579,0.177666,783.2335,1169.657,47.0,1.5351,20.0,9.0,0.6532,0.294,10.0,6915,225.8574,0.183802,4.7686,2076.0,0.0,1.0,0.0,LCK,complete,1837,1
FATE,DRX,mid,13.14,2023,2023-08-06 07:00:04,-709.0,-669.0,-13.0,4848.0,6604.0,129.0,2,1,10,16,512.1067,0.231595,301.4698,274.1317,31.0,1.0125,8.0,9.0,0.2613,0.294,5.0,6749,220.4355,0.17939,6.8263,2657.0,0.0,1.0,0.0,LCK,complete,1837,1
Paduck,DRX,bot,13.14,2023,2023-08-06 07:00:04,453.0,-10.0,0.0,5647.0,5813.0,134.0,7,0,4,16,710.5934,0.321359,413.5656,321.9488,36.0,1.1758,15.0,7.0,0.4899,0.2286,9.0,10781,352.1285,0.286562,9.9619,7470.0,0.0,0.0,0.0,LCK,complete,1837,1
BeryL,DRX,sup,13.14,2023,2023-08-06 07:00:04,813.0,323.0,4.0,3979.0,3599.0,25.0,2,0,10,16,156.1894,0.0706352,231.8672,375.7431,88.0,2.8743,42.0,9.0,1.3718,0.294,12.0,4628,151.1595,0.123012,1.0125,499.0,1.0,0.0,0.0,LCK,complete,1837,1
Kiin,KT Rolster,top,13.14,2023,2023-08-06 08:51:32,732.0,122.0,23.0,5367.0,7547.0,141.0,2,1,8,19,537.3161,0.229266,479.2231,291.9482,32.0,1.1301,14.0,3.0,0.4944,0.1059,5.0,9719,343.2254,0.24698,8.8994,9719.0,0.0,0.0,0.0,LCK,complete,1699,1
Cuzz,KT Rolster,jng,13.14,2023,2023-08-06 08:51:32,961.0,197.0,-6.0,5849.0,5715.0,99.0,8,2,10,19,565.6033,0.241336,839.7528,847.5927,63.0,2.2248,6.0,20.0,0.2119,0.7063,14.0,9210,325.2501,0.234046,6.4273,2852.0,0.0,1.0,0.0,LCK,complete,1699,1
Bdd,KT Rolster,mid,13.14,2023,2023-08-06 08:51:32,394.0,-1353.0,-16.0,6089.0,6661.0,136.0,7,3,10,19,739.6704,0.315608,571.289,365.0147,28.0,0.9888,8.0,6.0,0.2825,0.2119,5.0,8836,312.0424,0.224542,7.734,1133.0,1.0,0.0,0.0,LCK,complete,1699,1
Aiming,KT Rolster,bot,13.14,2023,2023-08-06 08:51:32,-487.0,-170.0,17.0,5152.0,5302.0,137.0,0,2,13,19,379.5998,0.16197,332.1012,222.8016,42.0,1.4832,13.0,10.0,0.4591,0.3531,5.0,8011,282.9076,0.203578,9.3231,7296.0,0.0,0.0,0.0,LCK,complete,1699,1
Lehends,KT Rolster,sup,13.14,2023,2023-08-06 08:51:32,40.0,518.0,1.0,3306.0,3925.0,21.0,2,3,11,19,121.4479,0.0518203,408.6639,590.7475,72.0,2.5427,40.0,5.0,1.4126,0.1766,14.0,3575,126.2507,0.0908551,1.0594,0.0,0.0,0.0,0.0,LCK,complete,1699,1
Clear,Liiv SANDBOX,top,13.14,2023,2023-08-06 08:51:32,-732.0,-122.0,-23.0,4635.0,7425.0,118.0,1,3,3,11,403.8964,0.218999,603.7081,547.2749,19.0,0.671,10.0,2.0,0.3531,0.0706,3.0,5186,183.143,0.197871,7.0983,0.0,0.0,0.0,0.0,LCK,complete,1699,0
Willer,Liiv SANDBOX,jng,13.14,2023,2023-08-06 08:51:32,-961.0,-197.0,6.0,4888.0,5518.0,105.0,2,3,4,11,273.1607,0.148112,924.1907,788.1224,43.0,1.5185,19.0,6.0,0.671,0.2119,11.0,4877,172.2307,0.186082,5.7916,0.0,0.0,0.0,1.0,LCK,complete,1699,0
Clozer,Liiv SANDBOX,mid,13.14,2023,2023-08-06 08:51:32,-394.0,1353.0,16.0,5695.0,8014.0,152.0,4,2,5,11,468.4873,0.254021,713.4667,396.7275,27.0,0.9535,9.0,8.0,0.3178,0.2825,8.0,7148,252.4308,0.272725,8.5815,0.0,0.0,0.0,0.0,LCK,complete,1699,0
Teddy,Liiv SANDBOX,bot,13.14,2023,2023-08-06 08:51:32,487.0,170.0,-17.0,5639.0,5472.0,120.0,4,5,5,11,586.7216,0.31813,526.1566,329.5232,31.0,1.0948,12.0,5.0,0.4238,0.1766,3.0,7110,251.0889,0.271275,8.2637,0.0,0.0,0.0,0.0,LCK,complete,1699,0
Kael,Liiv SANDBOX,sup,13.14,2023,2023-08-06 08:51:32,-40.0,-518.0,-1.0,3266.0,3407.0,20.0,0,6,7,11,112.0188,0.0607384,434.691,516.5156,92.0,3.249,49.0,7.0,1.7304,0.2472,15.0,1888,66.6745,0.0720471,0.9535,0.0,0.0,0.0,0.0,LCK,complete,1699,0
Clear,Liiv SANDBOX,top,13.14,2023,2023-08-06 09:43:51,-651.0,-744.0,-24.0,4479.0,7270.0,118.0,1,4,4,11,479.9444,0.217676,868.0686,758.4067,38.0,1.056,19.0,4.0,0.528,0.1112,7.0,7442,206.818,0.192409,7.5868,4328.0,0.0,0.0,0.0,LCK,complete,2159,0
Willer,Liiv SANDBOX,jng,13.14,2023,2023-08-06 09:43:51,-228.0,-361.0,-5.0,4994.0,5555.0,98.0,3,4,3,11,280.2409,0.127102,785.308,652.969,54.0,1.5007,21.0,8.0,0.5836,0.2223,20.0,7256,201.6489,0.1876,5.447,0.0,0.0,0.0,0.0,LCK,complete,2159,0
Clozer,Liiv SANDBOX,mid,13.14,2023,2023-08-06 09:43:51,-880.0,-1059.0,-15.0,4860.0,6979.0,132.0,2,4,1,11,397.6563,0.180355,553.9509,888.3835,31.0,0.8615,11.0,4.0,0.3057,0.1112,10.0,8949,248.6985,0.231372,9.9213,0.0,0.0,0.0,0.0,LCK,complete,2159,0
Teddy,Liiv SANDBOX,bot,13.14,2023,2023-08-06 09:43:51,137.0,275.0,16.0,5810.0,5913.0,141.0,4,5,5,11,868.5132,0.39391,441.9268,346.8272,58.0,1.6119,28.0,12.0,0.7781,0.3335,3.0,11637,323.3997,0.300868,10.1158,4684.0,1.0,0.0,0.0,LCK,complete,2159,0
Kael,Liiv SANDBOX,sup,13.14,2023,2023-08-06 09:43:51,-326.0,-832.0,-3.0,3757.0,3274.0,23.0,1,6,8,11,178.4993,0.0809574,479.9444,578.7402,137.0,3.8073,72.0,14.0,2.0009,0.3891,24.0,3394,94.3214,0.0877507,1.0283,863.0,0.0,1.0,0.0,LCK,complete,2159,0
PerfecT,KT Rolster,top,13.14,2023,2023-08-06 09:43:51,651.0,744.0,24.0,5130.0,8014.0,142.0,2,1,11,23,468.9393,0.192452,614.3122,610.227,43.0,1.195,18.0,6.0,0.5002,0.1667,11.0,9637,267.8184,0.191949,8.4761,1057.0,0.0,0.0,0.0,LCK,complete,2159,1
HamBak,KT Rolster,jng,13.14,2023,2023-08-06 09:43:51,228.0,361.0,5.0,5222.0,5916.0,103.0,2,1,15,23,336.3502,0.138038,803.8444,1064.1871,72.0,2.0009,19.0,23.0,0.528,0.6392,18.0,8600,238.9995,0.171294,6.0584,2645.0,0.0,0.0,0.0,LCK,complete,2159,1
Feisty,KT Rolster,mid,13.14,2023,2023-08-06 09:43:51,880.0,1059.0,15.0,5740.0,8038.0,147.0,6,2,13,23,781.2506,0.320624,422.2233,321.2043,41.0,1.1394,19.0,5.0,0.528,0.139,12.0,13072,363.2793,0.260367,9.1987,9263.0,0.0,0.0,0.0,LCK,complete,2159,1
Hype,KT Rolster,bot,13.14,2023,2023-08-06 09:43:51,-137.0,-275.0,-16.0,5673.0,5638.0,125.0,10,3,12,23,711.4961,0.291997,483.6406,456.9893,60.0,1.6674,16.0,16.0,0.4447,0.4447,4.0,13668,379.8425,0.272238,9.5878,9473.0,0.0,0.0,1.0,LCK,complete,2159,1
Way,KT Rolster,sup,13.14,2023,2023-08-06 09:43:51,326.0,832.0,3.0,4083.0,4106.0,26.0,3,4,13,23,138.6197,0.0568893,637.2117,898.8328,137.0,3.8073,68.0,17.0,1.8898,0.4724,22.0,5229,145.3173,0.104151,1.056,320.0,0.0,0.0,0.0,LCK,complete,2159,1
Kingen,Hanwha Life Esports,top,13.14,2023,2023-08-08 08:07:20,82.0,305.0,7.0,5357.0,8125.0,137.0,3,2,12,22,466.67,0.195164,1077.4912,842.1763,32.0,0.9673,16.0,3.0,0.4836,0.0907,11.0,9648,291.6272,0.219912,8.8866,3960.0,1.0,0.0,0.0,LCK,complete,1985,1
Grizzly,Hanwha Life Esports,jng,13.14,2023,2023-08-08 08:07:20,-379.0,344.0,1.0,4834.0,6073.0,113.0,1,2,15,22,394.5491,0.165002,1019.6675,1166.9924,42.0,1.2695,9.0,10.0,0.272,0.3023,8.0,7160,216.4232,0.163202,6.2569,102.0,0.0,0.0,0.0,LCK,complete,1985,1
Zeka,Hanwha Life Esports,mid,13.14,2023,2023-08-08 08:07:20,-332.0,-225.0,-3.0,5141.0,7625.0,146.0,8,2,7,22,598.6398,0.250354,405.4005,284.3123,49.0,1.4811,18.0,13.0,0.5441,0.3929,8.0,10999,332.4635,0.250707,9.6121,7495.0,0.0,0.0,0.0,LCK,complete,1985,1
Viper,Hanwha Life Esports,bot,13.14,2023,2023-08-08 08:07:20,527.0,339.0,12.0,5413.0,6030.0,150.0,6,1,15,22,780.9975,0.326617,492.9068,308.1008,60.0,1.8136,22.0,14.0,0.665,0.4232,9.0,11230,339.4458,0.255972,9.6725,2687.0,0.0,0.0,0.0,LCK,complete,1985,1
Life,Hanwha Life Esports,sup,13.14,2023,2023-08-08 08:07:20,-216.0,-946.0,-11.0,3330.0,3655.0,21.0,4,2,14,22,150.3174,0.0628634,374.5995,559.1335,117.0,3.5365,63.0,11.0,1.9043,0.3325,15.0,4835,146.1461,0.110207,0.937,128.0,0.0,1.0,0.0,LCK,complete,1985,1
Rascal,DRX,top,13.14,2023,2023-08-08 08:07:20,-82.0,-305.0,-7.0,5275.0,7820.0,130.0,2,3,4,9,887.335,0.371891,610.0957,756.3929,34.0,1.0277,12.0,5.0,0.3627,0.1511,7.0,8805,266.1461,0.257208,8.9169,2756.0,0.0,0.0,0.0,LCK,complete,1985,0
Croco,DRX,jng,13.14,2023,2023-08-08 08:07:20,379.0,-344.0,-1.0,5213.0,5729.0,112.0,2,6,5,9,407.9395,0.170972,1159.2846,859.0126,59.0,1.7834,14.0,15.0,0.4232,0.4534,16.0,6992,211.3451,0.204247,6.4383,252.0,0.0,0.0,1.0,LCK,complete,1985,0
FATE,DRX,mid,13.14,2023,2023-08-08 08:07:20,332.0,225.0,3.0,5473.0,7850.0,149.0,2,4,2,9,367.0428,0.153832,500.9773,345.9748,34.0,1.0277,12.0,8.0,0.3627,0.2418,7.0,6443,194.7506,0.18821,7.9798,270.0,0.0,0.0,0.0,LCK,complete,1985,0
Paduck,DRX,bot,13.14,2023,2023-08-08 08:07:20,-527.0,-339.0,-12.0,4886.0,5691.0,138.0,3,3,3,9,597.0076,0.250212,426.801,298.0353,51.0,1.5416,17.0,13.0,0.5139,0.3929,7.0,8858,267.7481,0.258756,8.7355,0.0,0.0,0.0,0.0,LCK,complete,1985,0
BeryL,DRX,sup,13.14,2023,2023-08-08 08:07:20,216.0,946.0,11.0,3546.0,4601.0,32.0,0,6,7,9,126.6801,0.053093,582.136,925.8438,137.0,4.1411,57.0,26.0,1.7229,0.7859,16.0,3135,94.7607,0.0915783,1.7229,0.0,0.0,0.0,0.0,LCK,complete,1985,0
Rascal,DRX,top,13.14,2023,2023-08-08 09:02:21,162.0,-1333.0,-22.0,5552.0,6371.0,87.0,4,6,6,14,515.2729,0.19593,924.2358,908.1878,37.0,1.2118,13.0,5.0,0.4258,0.1638,4.0,7750,253.821,0.238395,6.452,8413.0,0.0,0.0,0.0,LCK,complete,1832,0
Croco,DRX,jng,13.14,2023,2023-08-08 09:02:21,-238.0,52.0,10.0,4997.0,5710.0,105.0,3,6,9,14,407.2598,0.154859,1180.7751,902.3581,41.0,1.3428,11.0,6.0,0.3603,0.1965,11.0,6626,217.0087,0.20382,6.3537,0.0,0.0,0.0,1.0,LCK,complete,1832,0
FATE,DRX,mid,13.14,2023,2023-08-08 09:02:21,-1071.0,32.0,-13.0,5529.0,8420.0,139.0,6,2,5,14,956.0044,0.363516,609.2031,415.6441,44.0,1.441,17.0,8.0,0.5568,0.262,7.0,8065,264.1376,0.248084,8.417,0.0,0.0,0.0,0.0,LCK,complete,1832,0
Paduck,DRX,bot,13.14,2023,2023-08-08 09:02:21,-562.0,-286.0,-5.0,4826.0,5691.0,138.0,0,4,8,14,567.0197,0.215607,482.5218,305.3384,49.0,1.6048,15.0,14.0,0.4913,0.4585,6.0,7054,231.0262,0.216986,9.6616,952.0,0.0,0.0,0.0,LCK,complete,1832,0
BeryL,DRX,sup,13.14,2023,2023-08-08 09:02:21,-10.0,-180.0,3.0,3296.0,3475.0,23.0,1,6,8,14,184.3231,0.070088,705.262,1175.7642,106.0,3.4716,56.0,11.0,1.8341,0.3603,16.0,3014,98.7118,0.0927148,1.2445,0.0,0.0,0.0,0.0,LCK,complete,1832,0
Kingen,Hanwha Life Esports,top,13.14,2023,2023-08-08 09:02:21,-162.0,1333.0,22.0,5390.0,7704.0,109.0,9,2,11,24,883.0022,0.297435,891.6485,732.7402,28.0,0.917,13.0,3.0,0.4258,0.0983,8.0,10168,333.0131,0.236459,7.9913,3224.0,0.0,0.0,0.0,LCK,complete,1832,1
Grizzly,Hanwha Life Esports,jng,13.14,2023,2023-08-08 09:02:21,238.0,-52.0,-10.0,5235.0,5658.0,95.0,3,4,12,24,574.7162,0.19359,1172.2271,1106.7904,40.0,1.31,13.0,9.0,0.4258,0.2948,14.0,6521,213.5699,0.151648,5.1419,467.0,0.0,1.0,0.0,LCK,complete,1832,1
Zeka,Hanwha Life Esports,mid,13.14,2023,2023-08-08 09:02:21,1071.0,-32.0,13.0,6600.0,8388.0,152.0,9,2,13,24,775.2511,0.26114,875.0437,827.7511,40.0,1.31,18.0,7.0,0.5895,0.2293,9.0,12741,417.2817,0.296294,10.2511,6431.0,1.0,0.0,0.0,LCK,complete,1832,1
Viper,Hanwha Life Esports,bot,13.14,2023,2023-08-08 09:02:21,562.0,286.0,5.0,5388.0,5977.0,143.0,3,3,12,24,579.1703,0.195091,438.7664,355.4803,39.0,1.2773,14.0,9.0,0.4585,0.2948,4.0,9783,320.4039,0.227506,9.2031,3136.0,0.0,0.0,0.0,LCK,complete,1832,1
Life,Hanwha Life Esports,sup,13.14,2023,2023-08-08 09:02:21,10.0,180.0,-3.0,3306.0,3655.0,20.0,0,3,14,24,156.583,0.0527442,442.8275,577.0415,104.0,3.4061,51.0,16.0,1.6703,0.524,20.0,3788,124.0611,0.0880925,1.1135,68.0,0.0,0.0,0.0,LCK,complete,1832,1
Rascal,DRX,top,13.14,2023,2023-08-08 09:54:26,-387.0,-323.0,1.0,5483.0,7399.0,135.0,2,6,6,19,437.5296,0.184046,1024.3595,1913.5067,58.0,1.3308,18.0,13.0,0.413,0.2983,12.0,9184,210.7228,0.199319,6.8145,765.0,0.0,0.0,0.0,LCK,complete,2615,0
Croco,DRX,jng,13.14,2023,2023-08-08 09:54:26,144.0,81.0,9.0,5729.0,5755.0,96.0,8,6,7,19,417.7973,0.175746,1249.9044,1045.4455,70.0,1.6061,11.0,20.0,0.2524,0.4589,14.0,11043,253.3767,0.239665,5.4379,801.0,1.0,0.0,0.0,LCK,complete,2615,0
FATE,DRX,mid,13.14,2023,2023-08-08 09:54:26,-369.0,-123.0,-4.0,5526.0,7660.0,127.0,4,6,8,19,662.8451,0.278824,623.5182,415.2505,58.0,1.3308,26.0,9.0,0.5966,0.2065,12.0,9865,226.348,0.214098,7.2505,2031.0,0.0,0.0,0.0,LCK,complete,2615,0
Paduck,DRX,bot,13.14,2023,2023-08-08 09:54:26,-50.0,603.0,16.0,5280.0,5628.0,138.0,3,6,5,19,616.8413,0.259473,506.1109,417.1778,77.0,1.7667,26.0,20.0,0.5966,0.4589,11.0,11891,272.8337,0.258069,8.8107,0.0,0.0,0.0,0.0,LCK,complete,2615,0
BeryL,DRX,sup,13.14,2023,2023-08-08 09:54:26,-863.0,269.0,2.0,3369.0,3953.0,28.0,2,7,7,19,242.2715,0.101911,847.1358,1220.8566,160.0,3.6711,81.0,18.0,1.8585,0.413,24.0,4094,93.935,0.0888489,0.9407,0.0,0.0,0.0,0.0,LCK,complete,2615,0
Kingen,Hanwha Life Esports,top,13.14,2023,2023-08-08 09:54:26,387.0,323.0,-1.0,5870.0,7722.0,134.0,4,1,13,31,605.9885,0.175107,775.3652,1514.1797,54.0,1.239,27.0,11.0,0.6195,0.2524,21.0,9974,228.8489,0.180218,6.4015,6973.0,0.0,0.0,0.0,LCK,complete,2615,1
Grizzly,Hanwha Life Esports,jng,13.14,2023,2023-08-08 09:54:26,-144.0,-81.0,-9.0,5585.0,5674.0,87.0,4,8,18,31,501.5679,0.144933,1221.499,1136.5813,82.0,1.8815,18.0,29.0,0.413,0.6654,19.0,10158,233.0707,0.183543,5.3231,3756.0,0.0,0.0,1.0,LCK,complete,2615,1
Zeka,Hanwha Life Esports,mid,13.14,2023,2023-08-08 09:54:26,369.0,123.0,4.0,5895.0,7783.0,131.0,6,3,15,31,735.7629,0.212606,399.8088,278.2027,55.0,1.262,16.0,11.0,0.3671,0.2524,10.0,12404,284.6042,0.224126,7.4799,2181.0,0.0,0.0,0.0,LCK,complete,2615,1
Viper,Hanwha Life Esports,bot,13.14,2023,2023-08-08 09:54:26,50.0,-603.0,-16.0,5330.0,5025.0,122.0,15,4,12,31,1419.5564,0.410196,542.7763,451.0669,57.0,1.3078,20.0,15.0,0.4589,0.3442,5.0,16987,389.7591,0.306937,9.2696,5860.0,0.0,0.0,0.0,LCK,complete,2615,1
Life,Hanwha Life Esports,sup,13.14,2023,2023-08-08 09:54:26,863.0,-269.0,-2.0,4232.0,3684.0,26.0,2,3,24,31,197.805,0.0571578,427.5717,675.3958,160.0,3.6711,98.0,14.0,2.2486,0.3212,25.0,5821,133.5602,0.105177,0.9407,891.0,0.0,0.0,0.0,LCK,complete,2615,1
Canna,Dplus Kia,top,13.14,2023,2023-08-09 08:05:08,-126.0,-705.0,-15.0,4924.0,7214.0,126.0,0,4,2,6,306.9951,0.167311,873.5632,744.0394,31.0,1.0181,12.0,5.0,0.3941,0.1642,6.0,5488,180.2299,0.188579,7.7833,536.0,0.0,0.0,0.0,LCK,complete,1827,0
Canyon,Dplus Kia,jng,13.14,2023,2023-08-09 08:05:08,343.0,-155.0,-3.0,4675.0,5200.0,87.0,0,2,4,6,305.4516,0.16647,806.0427,1439.5731,49.0,1.6092,15.0,10.0,0.4926,0.3284,12.0,4674,153.4975,0.16061,4.9589,142.0,0.0,0.0,0.0,LCK,complete,1827,0
ShowMaker,Dplus Kia,mid,13.14,2023,2023-08-09 08:05:08,859.0,1322.0,21.0,5733.0,8155.0,147.0,3,2,3,6,488.8998,0.266448,496.6502,330.1149,36.0,1.1823,12.0,10.0,0.3941,0.3284,7.0,8971,294.6141,0.308255,10.0164,6019.0,0.0,1.0,0.0,LCK,complete,1827,0
Deft,Dplus Kia,bot,13.14,2023,2023-08-09 08:05:08,-73.0,-76.0,-17.0,5767.0,5871.0,139.0,2,4,1,6,597.2085,0.325476,512.6765,363.908,29.0,0.9524,16.0,7.0,0.5255,0.2299,3.0,7297,239.6388,0.250736,8.6371,0.0,1.0,0.0,0.0,LCK,complete,1827,0
Kellin,Dplus Kia,sup,13.14,2023,2023-08-09 08:05:08,-5.0,-742.0,2.0,3326.0,3341.0,26.0,1,1,3,6,136.3218,0.0742948,242.6273,343.5796,130.0,4.2693,75.0,15.0,2.4631,0.4926,15.0,2672,87.7504,0.0918209,1.3793,0.0,0.0,1.0,0.0,LCK,complete,1827,0
Zeus,T1,top,13.14,2023,2023-08-09 08:05:08,126.0,705.0,15.0,5050.0,7919.0,141.0,3,0,4,13,572.1511,0.265839,803.2512,899.1133,32.0,1.0509,13.0,8.0,0.4269,0.2627,8.0,9010,295.8949,0.230971,9.5895,5380.0,0.0,0.0,0.0,LCK,complete,1827,1
Oner,T1,jng,13.14,2023,2023-08-09 08:05:08,-343.0,155.0,3.0,4332.0,5355.0,90.0,1,2,7,13,393.7603,0.182953,851.4943,877.0115,43.0,1.4122,11.0,12.0,0.3612,0.3941,9.0,5545,182.1018,0.142149,4.6962,1515.0,0.0,0.0,0.0,LCK,complete,1827,1
Faker,T1,mid,13.14,2023,2023-08-09 08:05:08,-859.0,-1322.0,-21.0,4874.0,6833.0,126.0,2,3,8,13,577.8982,0.268509,465.977,381.8719,47.0,1.5435,15.0,10.0,0.4926,0.3284,5.0,8609,282.7258,0.220692,8.4072,8363.0,0.0,0.0,1.0,LCK,complete,1827,1
Gumayusi,T1,bot,13.14,2023,2023-08-09 08:05:08,73.0,76.0,17.0,5840.0,5947.0,156.0,7,0,2,13,460.5911,0.214005,303.0213,147.7176,44.0,1.445,13.0,20.0,0.4269,0.6568,5.0,12172,399.7373,0.312026,10.6076,8880.0,0.0,0.0,0.0,LCK,complete,1827,1
Keria,T1,sup,13.14,2023,2023-08-09 08:05:08,5.0,742.0,-2.0,3331.0,4083.0,24.0,0,1,12,13,147.8489,0.0686951,422.0033,536.7816,80.0,2.6273,51.0,6.0,1.6749,0.197,15.0,3673,120.624,0.0941621,0.9195,608.0,0.0,0.0,0.0,LCK,complete,1827,1
Canna,Dplus Kia,top,13.14,2023,2023-08-09 08:56:15,-906.0,-382.0,-27.0,4749.0,7555.0,129.0,3,0,5,12,326.3951,0.159613,404.1141,800.2851,31.0,0.947,13.0,4.0,0.3971,0.1222,7.0,8392,256.3747,0.214355,8.1568,2299.0,0.0,0.0,0.0,LCK,complete,1964,1
Canyon,Dplus Kia,jng,13.14,2023,2023-08-09 08:56:15,-77.0,818.0,20.0,5100.0,5405.0,101.0,3,0,6,12,270.7332,0.132393,844.3075,1596.7515,62.0,1.8941,11.0,12.0,0.336,0.3666,10.0,6228,190.2648,0.15908,5.3462,777.0,0.0,0.0,0.0,LCK,complete,1964,1
ShowMaker,Dplus Kia,mid,13.14,2023,2023-08-09 08:56:15,706.0,778.0,29.0,5524.0,7887.0,156.0,2,0,6,12,686.9756,0.335943,339.2566,276.1405,43.0,1.3136,17.0,5.0,0.5193,0.1527,8.0,10134,309.5927,0.258852,10.1426,11858.0,0.0,0.0,0.0,LCK,complete,1964,1
Deft,Dplus Kia,bot,13.14,2023,2023-08-09 08:56:15,420.0,1083.0,2.0,5879.0,6154.0,145.0,4,2,6,12,610.9369,0.298759,425.3768,265.6925,55.0,1.6802,27.0,11.0,0.8248,0.336,8.0,10885,332.5356,0.278035,10.2342,7940.0,0.0,0.0,1.0,LCK,complete,1964,1
Kellin,Dplus Kia,sup,13.14,2023,2023-08-09 08:56:15,144.0,-184.0,7.0,3599.0,3519.0,34.0,0,0,10,12,149.8778,0.0732928,248.5234,374.9695,161.0,4.9185,89.0,22.0,2.7189,0.6721,18.0,3511,107.2607,0.0896785,1.6802,511.0,0.0,0.0,0.0,LCK,complete,1964,1
Zeus,T1,top,13.14,2023,2023-08-09 08:56:15,906.0,382.0,27.0,5655.0,7937.0,156.0,0,2,0,2,360.8248,0.238207,814.5519,686.0896,41.0,1.2525,10.0,18.0,0.3055,0.5499,6.0,8672,264.9287,0.242635,9.6843,8638.0,0.0,0.0,0.0,LCK,complete,1964,0
Oner,T1,jng,13.14,2023,2023-08-09 08:56:15,77.0,-818.0,-20.0,5177.0,4587.0,81.0,2,2,0,2,355.8147,0.234899,771.9654,871.2525,47.0,1.4358,7.0,15.0,0.2138,0.4582,5.0,5999,183.2688,0.167846,4.9796,0.0,1.0,0.0,0.0,LCK,complete,1964,0
Faker,T1,mid,13.14,2023,2023-08-09 08:56:15,-706.0,-778.0,-29.0,4818.0,7109.0,127.0,0,1,0,2,343.3503,0.22667,351.2322,347.6273,46.0,1.4053,18.0,11.0,0.5499,0.336,5.0,8053,246.0183,0.225316,9.0733,4323.0,0.0,0.0,0.0,LCK,complete,1964,0
Gumayusi,T1,bot,13.14,2023,2023-08-09 08:56:15,-420.0,-1083.0,-2.0,5459.0,5071.0,143.0,0,4,2,2,303.666,0.200472,492.1589,292.3931,49.0,1.4969,12.0,19.0,0.3666,0.5804,5.0,9672,295.4786,0.270615,10.9674,692.0,0.0,1.0,0.0,LCK,complete,1964,0
Keria,T1,sup,13.14,2023,2023-08-09 08:56:15,-144.0,184.0,-7.0,3455.0,3703.0,27.0,0,3,2,2,151.0998,0.0997519,489.165,543.7576,98.0,2.9939,56.0,12.0,1.7108,0.3666,16.0,3345,102.1894,0.0935876,1.3136,136.0,0.0,1.0,0.0,LCK,complete,1964,0
Zeus,T1,top,13.14,2023,2023-08-09 09:51:24,252.0,-61.0,7.0,5398.0,7267.0,125.0,2,4,8,15,594.097,0.249497,801.7552,541.5797,41.0,1.1363,11.0,6.0,0.3048,0.1663,7.0,10470,290.1617,0.234865,8.5635,4345.0,0.0,0.0,0.0,LCK,complete,2165,1
Oner,T1,jng,13.14,2023,2023-08-09 09:51:24,-1024.0,-452.0,6.0,4143.0,4549.0,83.0,0,1,11,15,256.6559,0.107785,628.7667,1129.8014,67.0,1.8568,14.0,22.0,0.388,0.6097,12.0,5771,159.9353,0.129454,4.5727,79.0,0.0,0.0,0.0,LCK,complete,2165,1
Faker,T1,mid,13.14,2023,2023-08-09 09:51:24,-120.0,313.0,19.0,5383.0,6922.0,143.0,5,2,3,15,648.9423,0.272529,410.5219,321.6721,52.0,1.4411,20.0,9.0,0.5543,0.2494,10.0,10805,299.4457,0.24238,8.8961,3494.0,0.0,0.0,1.0,LCK,complete,2165,1
Gumayusi,T1,bot,13.14,2023,2023-08-09 09:51:24,75.0,-33.0,8.0,5512.0,5570.0,139.0,6,1,6,15,676.6559,0.284168,459.1594,222.5404,53.0,1.4688,16.0,22.0,0.4434,0.6097,6.0,13261,367.5104,0.297474,11.03,5904.0,0.0,0.0,0.0,LCK,complete,2165,1
